"tweet_text","tweet_datetime","latitude","longitude"
"Nog even afwachten of hij morgen naar kdv kan,met koorts sowieso niet. Leek verder wel op te knappen dus we zien wel,manlief is er gelukkig!","april 2014","51.80864","4.671625"
"Gisteren tandarts.2 kiezen moesten getrokken worden. Kan niet tegen de verdoving dus koorts. Nu weer een beetje opgeknapt","april 2014","51.92663","4.502035"
"@oudersvannu een onrustige, koortsige dreumes hier.. Dat je zo snel vergeet hoe t is om #nachtouders te zijn.. 😳","april 2014","52.06274","4.521841"
"Zo''n warm snottebel-koortslijfje dat dan volledig uitgeput eindelijk tegen je aan in slaap valt... #ziekflipje","april 2014","52.29378","5.236772"
"Met koorts in bed","april 2014","52.01064","5.168772"
"Lekker zo met 40.1 graden koorts","april 2014","51.84371","4.159605"
"38,6°c koorts nu verder slapen 😩","april 2014","52.67430","4.851373"
"Oke.. lindsay luisterd naar nederlandse muziek.. ik geloof dat ze koorts heeft 😂😂😂😯","april 2014","51.57000","4.739445"
"Ik ga dood #koorts #huilie","april 2014","52.08770","5.094109"
"Yaaaaaaaay me koorts daalt al","april 2014","51.84377","4.160025"
"@JoYogaTweets 40.7 gr koorts, kliertjes flink opgezet. Arm ventje. Hebben pijnstillers en antibiotica mee. Hij voelt zich nu al beter","april 2014","52.68703","6.176802"
"“@Loopkoorts: Hardlopen door winkelcentrum Hoog Catharijne #Utrecht http://t.co/wsYWmgD90P” @rkramer079 Webcare afscheidsrun, op naar R''wijk","april 2014","52.31828","4.646767"
"Beste remedie tegen verkoudheid, keelpijn en koorts: warme kom noedels op je buik en daarna opeten. #sicklife","april 2014","51.83491","4.631392"
"Moet nu slapen heb fk erge buikpijn en denk dat ik koorts heb","april 2014","51.65334","3.902932"
"Slecht geslapen. Koorts en heel erg hoesten. Kortom, ik voel me belabberd.","april 2014","52.36611","5.198836"
"Koorts :( maar ja klaarmaken en naar stage","april 2014","52.20801","6.204596"
"Koorts 🔫","april 2014","51.82119","4.613602"
"Vanochtend met koorts naar school, gaat wel over! Dus niet #auw nu op weg naar bed","april 2014","52.34068","4.869397"
"Koorts..  waarom s","april 2014","52.93080","7.015667"
"Ben zo ziek, is niet grappig meer. Nu ook nog koorts...","april 2014","52.09741","5.119075"
"Slapen maar. Koorts is niet gezakt en ik hoest me de longen uit m''n lijf.","april 2014","52.36628","5.198491"
"Heerlijk wakker worden met 39 graden koorts :,s","april 2014","52.09736","5.119129"
"@vonk_ineke dankje, de koorts begint al weer af te nemen gelukkig","april 2014","52.45973","5.037798"
"Hiephoi, de koorts is weg, nu hoofdpijn #rustigaan","april 2014","52.45965","5.037759"
"Kweet niet hoor, maar volgens mij heb k koorts","april 2014","53.31824","6.867200"
"Wat in maart gezaaid is komt boven de aarde. Vandaag de april potje zaaien. #zaaikoorts http://t.co/nisngsLLlw","april 2014","52.73088","5.025146"
"“@Loopkoorts: Marathon van Rotterdam te saai? Tien opvallende alternatieven http://t.co/9jDgOvvaQy #MarathonRotterdam”","april 2014","52.29098","4.670186"
"Ik ben nog steeds ziek. Het hoesten en de koorts worden maar niet minder. Morgen naar de dokter.","april 2014","52.36621","5.198642"
"Helaas na 27km gestopt, kippenvel en koorts. #nietfit","april 2014","51.91787","4.481312"
"Koorts 😷😩😵","april 2014","52.12519","4.588197"
"Gvd heb volgens mij alweer koorts","april 2014","53.31846","6.867050"
"Joepie ik heb koorts en morgen een herkansing💗💗💗","april 2014","52.08184","4.306159"
"De hele dag bijna in bed gelegen, koorts, moe, verkouden#hopelijk morgen minder last van.","april 2014","52.35487","6.668650"
"koorts misselijk verkouden jaa ik begin een beetje heel erg ziek te worden :(","april 2014","51.53346","4.437340"
"Ja hoor , koorts kan er ook nog wel bij. Nu te laat om mijn werkgever te appen. Doe ik morgen ochtend wel","april 2014","51.89112","4.424402"
"Jaaa pfff koorts misselijk verkouden keelpijn alleeess ! :s @teunh141","april 2014","51.53345","4.437385"
"Ahw gino hep 40grade koorts 😭💕","april 2014","52.22805","5.985023"
"De bakkoorts te pakken vanochtend stokbrood en vanavond witbrood bakken","april 2014","52.32221","4.981335"
"De marathonkoorts blijft :-) Leuk plan voor een spinningmarathon ingediend #NewStyle #Spinning","april 2014","52.08964","5.119860"
"En wanneer bel je een dokter? Protocol is bij 3 dagen koorts volgens mij?","april 2014","51.85517","4.377441"
"@lindavl2709 Ja helaas wel! Enorm zielig. Koorts is weg. Sinds vanmiddag ineens onstoken ogen en die keelpijn... ik snap er niks meer van.","april 2014","51.89119","4.424162"
"Oei dit is niet heten eten geweest... Kheb koorts &gt.&lt","april 2014","52.14305","4.529597"
"@KarinPaulus nee gelukkig geen koorts meer! Nu onstoken oogjes. T houd ook niet op. Knuffel terug xx","april 2014","51.89139","4.423868"
"@ankepankenl ja ziek, koorts. En ze maakt zich druk over een werkje, heel sneu.","april 2014","52.45408","5.033252"
"@_van_Martin  heb kaak gekneusd pfff morgen pijnstillers ophalen krijg ik koorts moet ik terugkomen whoehoeee blegh","april 2014","52.26134","6.161061"
"39,4 graden koorts, leuk dit","april 2014","50.92982","5.921571"
"@pdgreef wanneer kom ik langs en ga JIJ foto''s maken -) Lag vannacht rillend vd koorts op bed, dus even chillen maar miss vlg wk? Goed plan","april 2014","52.37113","4.858868"
"Egh, deze koorts blijft aanhouden.. Kan niet slapen dus maar aan de pc hangen :3","april 2014","52.14383","4.529437"
"Na 1 jaar verkoudheid en bronchitis doen we er gelijk even een voorhoofdsholteontsteking &amp keelontsteking erachter aan. Bleh, koorts ga weg.","april 2014","50.82837","5.720880"
"@LisanSpanbroek heb koorts, dus blijf binnen. Succes vanavond, prettige paasdagen","april 2014","52.38301","6.141940"
"@MijnDochterenIk ze heeft wel koorts, maar niet zo hoog denk ik. Of miss wel, mag t niet meten..ze heeft heel erg buikpijn. Blijft ook maar","april 2014","52.45413","5.033225"
"@pvmeekeren @PBlokzijl is niet anders. Ik kuch de longen uit m''n lijf, heb koorts en kan niet slapen. Ineens opgekomen.","april 2014","52.52054","4.958188"
"@NetUitgelaten geen koorts ofzo vanmorgen dus gewoon op de TTI fabriek.","april 2014","52.47447","5.509937"
"#cupkoorts #ZWOaja","april 2014","52.58240","6.643864"
"@EverdienB we gaan vanavond genieten.  Ben nog niet fit hoor.  Mijn conditie is echt prut.  Maar die koorts is weg .","april 2014","51.58305","4.980342"
"Verkouden keelpijn koorts😰😴","april 2014","51.81638","4.672568"
"Koorts van dochter is verdwenen, we houden nog wel een #pyjamadag","april 2014","52.03070","4.690832"
"Hoppa bed maar eens uit, want zolang je geen koorts hebt of overgeeft ben je niet ziek en functioneer je prima met 3x per dag 2 paracetamol","april 2014","52.29736","4.684936"
"@MijnDochterenIk bij zulke kleintjes echt even de dokter bellen hoor! Onder de 6 weken ''mogen'' ze eigenlijk geen koorts hebben!","april 2014","51.85524","4.377535"
"Bestaat er ook zoiets als steenkoorts..?","april 2014","51.97129","6.305870"
"Pijn in de kop. Zere spieren en misselijk. Ja hoor ook ik heb #bekerkoorts","april 2014","52.32673","5.575340"
"Ineens weer een koorts aanval hopen dat dit de laatste is van vanavond","april 2014","52.85544","6.309204"
"koorts maar morgen wel naar bra de heb ik er voor over","april 2014","52.29885","5.281039"
"Koorts 😔😷","april 2014","51.68793","5.213284"
"@FontysDenBosch door naar de volgende ronde VOORLEZEN “Nabila las voor uit Zeekoorts van @rebeccanoldus http://t.co/9ilHAzD6D4” @PaboVeghel","april 2014","51.58131","5.201026"
"Hep ik weer .. 40grade koorts😭😭","april 2014","52.22811","5.985045"
"Hoppa 38,5 graden koorts","april 2014","51.83520","5.866903"
"Nog steeds koorts.. 😢","april 2014","52.06621","6.189273"
"Met vette smile maar helemaal kapot mijn bedje opzoeken. Top proefdag voor @RoparunTeam39 #teamBlauw #geoliedemachine 70kmfietsen #metkoorts","april 2014","52.31311","5.028255"
"Mijn vader 91 jaar is vandaag naar de kuip !! Helaas geen PEC supporter😟 #cupkoorts @paulusschrijver @SC_PEC_ZWOLLE","april 2014","52.48389","6.212770"
"Zoon last van me buik, hoofd &amp koorts hopelijk werken de aspirientjes en een warme douche!","april 2014","52.00488","5.096334"
"Alles van ajax! De ajax-koorts stijgt enorm vamdaag!! http://t.co/o4xZYm3a4S","april 2014","51.41669","5.815379"
"@BertKamphuis nog niks waard.. Keelpijn nog fiks en koorts etc wil ook nog niet vertrekken..","april 2014","50.99509","5.897767"
"Hooi hatsjie koorts #zucht","april 2014","52.37979","4.641090"
"Lekker dagje vandaag,kleine man wel wakker met koorts(!?) vanmiddag vandaar die lange dut... Geen idee waarvan","april 2014","51.80865","4.671676"
"Koorts","april 2014","52.65462","4.761629"
"Ik ben henk de spermatank en ik wil ook een Maikel Koorts tas.","april 2014","51.97048","5.900612"
"Arme baby, koorts, hoesten en last van zijn tandjes. Hoop dat ie zo toch goed slaapt, hij is moe, t arme ding.","april 2014","52.45410","5.033275"
"Dat mijn zoon mijn werkdag begint met 39 graden koorts. #vindenmoedersnietfijn","april 2014","51.80502","4.678225"
"Pff nog steeds koorts.. En moet morgen ook nog me Biologie examen maken.. 😔😔","april 2014","52.06630","6.189098"
"nogsteeds koorts","april 2014","52.07994","4.867175"
"Oef koorts...","april 2014","52.15236","4.671050"
"Het was even geleden, maar daar zijn we weer! #nachtouders #verkoudenbaby #koorts","april 2014","52.22659","5.999695"
"Wakker worden met flinke koorts en hoofdpijn en dan ook nog eens keelontsteking, top!","april 2014","51.95985","5.746141"
"Vlgm heb ik koorts","april 2014","51.50285","5.364806"
"Ik heb dus echt koorts #gvd","april 2014","51.50284","5.364696"
"Ik heb koorts 😩😑","april 2014","52.03738","4.321025"
"“@FxckItsChels_: “@Dikkekusyass_: Ik heb koorts 😩😑” - Beterschap bby 💋💕”dankjee bubuuu.💕💋","april 2014","52.03739","4.320508"
"@OwenPlayfair ja oeps lol ik heb koorts dus had t koud haahha","april 2014","51.92345","6.594084"
"Koorts ... 😭","april 2014","52.08874","4.959724"
"Zie hier het hoofdveld van UVS te Leiden! #17mei #cupkoorts #Woerden #bekerfinale @Sportlust http://t.co/EeLHWdSpaI","april 2014","52.07997","4.857060"
"de koorts begin al op te lopen.Over 10Dgn zie ik Jullie weer.@TimDriesen @RobbertvdB @VogelMartijn @StephanMooijman @Thijsjep @barrybeijer","april 2014","51.51231","4.448142"
"Na 4 dagen griep weer koortsvrij en trek in een espresso #gettingbetter #creepingbacktolife","april 2014","52.38279","4.632233"
"Zo koorts weg, voel me stuk beter dus hup stofzuiger uit de kast emmertje sop en gaan. Even mezelf nuttig voelen en nuttig zijn-) #soppen","april 2014","52.20731","4.400075"
"Het is best irritant als je koorts hebt en je zit in de zon","april 2014","52.07996","4.867079"
"Zaterdagnachtkoorts met Ferry Soulshow Maat http://t.co/00MhGCtNew #Zwolle #Nieuws","april 2014","52.51244","6.090323"
"@XLottinskiX @Liekexjes o, god... Lotte, heb je koorts?","april 2014","51.50274","5.364410"
"""Welnu, leer Merel kennen en haar liefdeskoorts.""","april 2014","51.54614","5.083978"
"Ipv volgende week met mijn moeder een weekje op vakantie in het Sauerland te gaan, lig ik doodziek in bed #wondroos hoge #koorts","april 2014","52.13636","6.180411"
"Koorts.","april 2014","51.93473","5.601325"
"Heb zo erge hoofdpijn en hooijkoorts kga dood","april 2014","51.50399","5.386448"
"Niet lekker. Pijn, koortsig, ugh. Maar wel lekker slapen met mannie ♥","april 2014","52.02416","5.630263"
"Welkom hoooikoorts.. Ontstoken ogen... just in time!! #bah #balen","april 2014","52.78980","6.941251"
"@nynkelp @Bertine83 ook een dame van het jeugdjournaal heeft soms last van hermelijnenkoorts )","april 2014","52.07305","4.307083"
"@jan_tijssen Nee, was al koortsig","april 2014","51.93473","5.601335"
"Godverdomme, 39 graden koorts op de dag dat NAC zich veilig kan spelen. Ze zullen het helaas zonder mijn support moeten doen! #NACRKC","april 2014","51.57179","4.814358"
"Zaterdagnachtkoorts met Ferry ‘Soulshow’ Maat in Hedon #Zwolle #Dieze-West http://t.co/yEQfOTbD2B","april 2014","52.52238","6.111589"
"Chill, reverse koorts, ik heb het heet maar ik ben koud. Ziek in de vakantie, echt fantastisch.","april 2014","51.83433","5.888670"
"Doelpuntje weer gemaakt vandaag ! :-) voel me ook stukke beter dan vannochtend, gelukkig doet koorts veel goed haha!","april 2014","52.14746","4.534192"
"Eerst ''t ziekenhuis maar afbellen. Jesper is nog steeds ziek maar gelukkig geen koorts meer :)","april 2014","53.06559","5.520949"
"""@knellebel: 39,1° koorts. is dat goed?"" Goed is anders denk ik","april 2014","52.72367","6.459902"
"@kimmd7 @SchuurmanRene Kosten inderdaad een tientje. Wie gaat mee? #gekkenhuis #promotiekoorts","april 2014","51.94865","6.263930"
"In een bed met koorts in Naaldwijk! Goed begin van m''n vakantie haha","april 2014","51.98850","4.212457"
"Inzet genetisch gemanipuleerde muggen tegen #knokkelkoorts tijdens #WK in #Brazilië","april 2014","52.20848","6.872936"
"Zo na 3 uren slaap hoop ik dat dit heerlijke bad mn koorts voorgoed meeneemt :) http://t.co/3yzAvGqTyd","april 2014","52.89183","5.587523"
"Mijn held:""Mama, ik ben niet ziek hoor."" ""Nee hoor pop."" #koorts #klam #verkouden #hoesten #niezen #schor #buikpijn #moe #zielighoopje","april 2014","53.02903","5.669271"
"Nieuwste handboek tour de france gekocht van @BoogerdLive #tourkoorts http://t.co/jFimyf2gdG","april 2014","51.44215","5.465470"
"En terwijl je zit te discussiëren met @diederiksamsom ondertussen ook weer alle zorg alarmen aan #kindmetkoorts #chronziekzorgintensiefkind","april 2014","51.55232","5.482064"
"Net als een goed boek is een artikel als je het kan vastpakken nog mooier!@JochenCals @NTvG_actueel #kind #koorts http://t.co/RfFPofDryk","april 2014","50.83509","5.711467"
"Jawoor koorts (","april 2014","51.50637","3.609066"
"@TreBan58 koorts, en bijhoorende symptonen :s","april 2014","51.93285","6.581386"
"@Hesmok nope.  Geen goede nacht. Veel wakker.  Hoge koorts.","mei 2014","51.55226","5.482119"
"Tweede gift ab loopt hopelijk slaat die snel aan want koorts is nog steeds rond 40. Pcm via infuus laat koorts wel steeds iets zakken","mei 2014","51.55221","5.482184"
"2/2 nu is het gewoon observeren en handelen.  Koorts?  Crp prikken pcm geven etc.  Straks weer uren zeuren.  #zhopname","mei 2014","51.55227","5.482117"
"En daarom ga ik nu maar zelf pcm klaarmaken.  Geen toestemming nodig maar gewoon gezond verstand.  40 koorts en pijn","mei 2014","51.55203","5.482290"
"@martijns75 gisteren geweest, even aankijken en bellen als ik weer koorts had. Meette gisteravond nog 39.2. Assistente snauwde mij af omdat","mei 2014","51.93576","4.463529"
"Zeer lichte beginnende oranje-koorts hiero! http://t.co/0XLBNGUCWq","mei 2014","52.45648","6.621101"
"Morgen naar de sportfysio...en dan snel weer mijn @loopmaatjes want ik heb  @Loopkoorts met vele @hardloopmoeders @hardlopenhardlopenisleuk","mei 2014","52.06767","6.092822"
"@EricaOvereem jawel.  Gewoon goed ziek nu. Hopelijk morgen minder koorts","mei 2014","51.55228","5.482038"
"Nog steeds hoge koorts hier.  Hopelijk gaat het nu zakken na eerste 24 uur ab giften","mei 2014","51.55227","5.482060"
"Vrijdag, bijna weekend. Hopelijk laatsts dag dat me meisje koorts heeft.. rot prikjes bah!","mei 2014","52.07131","4.274875"
"@celinehermans koorts is eindelijk gezakt!","mei 2014","51.55222","5.482127"
"@benvoosterbosch haha nee joh, alleen gele koorts, oranje is goed voor je -) #WK2014","mei 2014","52.15114","6.210966"
"Zo ziek als een hond, met koorts op bed lekker zo''n vakantie","mei 2014","52.86843","5.999019"
"@rolinkabrandsen Gelukkig is de koorts gezakt.  Tnx","mei 2014","51.55223","5.481977"
"@bijelisa zet hem op! Fijn dat hij lekker met je mee mag... Al bekend waar de koorts vandaan komt?","mei 2014","52.59459","6.100210"
"Koorts..","mei 2014","51.88519","4.614551"
"Mn hoofd is warm. Volgens mij heb ik koorts ofzo.","mei 2014","52.44519","4.801771"
"Als morgen de koorts en ontsteking nog steeds niet verminderd zijn, weer terug naar de dokter..","mei 2014","51.83868","4.371660"
"Ah dus dit is een koortsdroom :o #OMG #eng #warm #nat #geenontsnappenaan #bang","mei 2014","51.55933","5.065055"
"Mest grote boosdoener verspreiding #Qkoorts http://t.co/QWoxnGwT5d","mei 2014","53.16902","6.597127"
"Dit kan er ook nog wel bij!!! Mega verkouden,koorts, keelpijn!! #godverdrrr","mei 2014","53.01468","6.908828"
"Ziek... Hoofdpijn misselijk koorts en keelpijn","mei 2014","50.85799","6.069658"
"@MMBYK nou Maike leuke tweet... Hebben jouw hormonen plaats gemaakt voor de oranje koorts?? Goed bezig iig","mei 2014","51.30695","5.628322"
"WK koorts? Echt niet en zal ook niet komen verwacht ik. NEC zal altijd boven Oranje zijn.","mei 2014","51.80151","5.720627"
"Kapot op de bank met 40 graden koorts 😭","mei 2014","51.65062","4.000474"
"@remconu Eurovisiekoorts? Zou kunnen, krijg kouwe rillingen, klam zweet en braakneigingen als ik dit hoor. Die drum, lijken wel indianen :-)","mei 2014","51.86058","4.209900"
"wk koorts","mei 2014","51.97710","6.296901"
"Reizigers naar WK Brazilië moeten zich laten inenten tegen gele koorts. Fans van Nederland zijn nu op zoek naar vaccin tegen oranje koorts.","mei 2014","52.02380","4.172875"
"@louisevandennoo nee usi, luchtweg infectie met koorts. Dus lekker hangerig en veel slijm overgeven....","mei 2014","51.86757","5.864359"
"Hele hoge koorts dus geen school vandaag ...","mei 2014","51.97593","5.666428"
"Was Jip net twee dagen thuis... Nu weer opgenomen met koorts en spugen. Houdt het nog eens op","mei 2014","53.03488","5.642025"
"vgm heb ik koorts","mei 2014","51.47238","5.486482"
"Terug van een hardlooprondje struikel ik bijna over een door mijn dochter neergelegde mat #wkkoorts http://t.co/Xbd5YsTp0H","mei 2014","51.92619","4.561693"
"Oranje koorts kan http://t.co/qylhbzoOJb","mei 2014","52.29483","4.681360"
"Begint de oranje koorts te komen!! Vanavond de eerste prijs van deze Zomer binnen halen? #EurovisieSongfestival #WK14 #oranje 🏆🏆🏆🏆","mei 2014","51.59339","4.917249"
"Yes! Ik heb mijn moederdag cadeau al binnen! Tis 110 cm, heeft 40 graden koorts en ligt naast me :-(","mei 2014","51.79936","5.249319"
"Verbouwing/verhuizing eist z''n tol. Met hoge koorts is dit t uitzicht. http://t.co/nEPQzGktXx","mei 2014","52.30777","5.250212"
"#ESF14 Koorts !!!  #thedayafter http://t.co/HNcAW1MAMz","mei 2014","52.26066","6.769851"
"Langzaam oranje koorts opbouwen #wk2014 | http://t.co/OozpBQ5Is7","mei 2014","52.44983","4.796972"
"De examenkoorts is toegeslagen lees ik . Succes allemaal de komende weken 👍","mei 2014","52.99692","6.937207"
"#beroerd #koorts en daarom maar languit op de bank. Natuurlijk wel met het gezelschap van #nina @… http://t.co/payR7eFp4r","mei 2014","52.31322","5.039862"
"Diverse clubs maken zich deze week op voor een toetje, zo ook Veensche Boys. Vanavond peil ik de ''nacompetitiekoorts'' @Nijkerkerveen.","mei 2014","52.32856","5.597020"
"""@TanishaLisaRomy: Bleghh die koorts 😩"" - komt goed beterschap popje 💕","mei 2014","52.14748","4.405211"
"@Chanttmoos ja. Ga gewoon werken. Ziek is pas als ik hoge koorts heb, en de hele dag naar wc moet en thee i.p.v. koffie ga drinken! 😂😂😂😂","mei 2014","51.88587","4.485481"
"Ik voel een koorts van 6 weken aankomen.","mei 2014","53.18946","5.783593"
"Met koorts en keelpijn in bed😭","mei 2014","51.96018","6.283544"
"@Brabo74 Mogguh Denis! L nog koorts las ik? :-(","mei 2014","52.06604","4.477930"
"Freedomtrail koorts begint. Organisatie staat#freedomtrail","mei 2014","51.37170","6.183581"
"Zie je wel, ik wist het! Gelukkig heb ik de milde vorm maar en niet zoveel koorts. http://t.co/uTtpt73My8 #MERS","mei 2014","52.39114","5.301873"
"De cupkoorts stijgt in Woerden! @Sportlust @vvCapelle #woerden #bekerfinale #nog3nachtjesslapen http://t.co/sH6Vmv8qzq","mei 2014","52.07993","4.857286"
"Europees voetbal koorts stijgt tijdens baantjes zwemmen. @fcg_fanaccount @FCGOnline @Nikinho23 #azgro http://t.co/Qku4EPHXHj","mei 2014","53.20358","6.569951"
"Hij is binnen hoor!! Laat de oranje koorts maar komen ... @jansmit @JohnnyDeMolSite 🔴⚪️🔵 ""Nederland Wordt Kampioen"" http://t.co/v3TCP6HmCf","mei 2014","51.53532","4.273038"
"Ugh, voel me koortsig","mei 2014","52.20946","5.177292"
"Nou baas ik bewaak de mat, de wk koorts kan beginnen! http://t.co/1aagkq7V5F","mei 2014","52.49312","5.427980"
"Ondanks dat ik het al langer wist blijft het indrukwekkend.. #Qkoorts #eenopeen sterkte @BrunninkhuisA","mei 2014","51.46929","5.486371"
"@Elmo_76 Hoest met de koorts?","mei 2014","52.06665","4.478465"
"@Elmo_76 Gelukkig geen koorts meer!  \0/","mei 2014","51.42758","5.385132"
"Ondanks dat Jip wederom verkouden is en hoge koorts heeft is het prachtig weer! Zomerjurkjestijd!!!","mei 2014","53.06683","5.703140"
"@hanspij @MarieJoseGMH Eens! Toen de Mexicaanse griep pandemie (?!) aan de orde was,riep ik al dat de Q koorts veel erger was.....","mei 2014","51.62835","4.701059"
"De cupkoorts loopt op.... #nog1nachtjeslapen @Sportlust @vv_capelle #woerden #bekerfinale http://t.co/TczAoPjJMn","mei 2014","52.02889","6.160614"
"En ja hoor, heb 40 graden koorts","mei 2014","52.20951","5.177410"
"Een kind met 40 graden koorts #isnooitgrappig","mei 2014","53.19145","5.790940"
"@ritchielima koorts inmiddels gezakt?","mei 2014","52.61490","4.750131"
"@Elmo_76 Koortsvrij is al heel wat @Brabo74","mei 2014","52.06605","4.477906"
"Koorts en de split rechts loopt niet.  Ook niet na doorspuiten. Ze gaan voor zekerheid een echo maken van de buik. . #ok40","mei 2014","51.82248","5.864343"
"Spanning in Sneek, veel mensen van Urk aanwezig. Bekerkoorts they call it. #onsurk","mei 2014","53.02439","5.669700"
"Morgen wel/niet met hartslag lopen?  Wil eigenlijk zo hard mogelijk en zoja welke hartslag 10km #dtv @loopmaatjes @Loopkoorts  @LoopVirusNL","mei 2014","53.20667","5.809810"
"@Riekele86 @loopmaatjes @Loopkoorts @LoopVirusNL thnx riekele zal eens even kijken dat gaat..","mei 2014","53.20668","5.809855"
"Word je ineens kei ziek wakker.. mega koppijn, misselijk, koorts..","mei 2014","51.66216","4.858479"
"Sta op voor Fc Groningen. Boeruh geven nooit op ! Europeesvoetbalkoorts bereikt hoogstepunt. @FCGOnline succes http://t.co/QeYOQTa3Dz","mei 2014","53.22105","6.523998"
"Groningen heeft vooralsnog een beetje last van Europakoorts. #groaz","mei 2014","53.20608","6.591546"
"Nog steeds koorts.. muh","mei 2014","51.66225","4.858557"
"Koorts ..","mei 2014","51.32452","6.090692"
"Slapen, hele dag al koorts &amp zo ziek..","mei 2014","52.87856","7.049185"
"''Ik meld me ziek vandaag, heb 25 c koorts''....","mei 2014","52.33561","4.869016"
"En dan heb je koorts..","mei 2014","52.08767","5.225395"
"eerste tekenen va #zwerfie koorts. ik bedoel voetbal koorts http://t.co/njOlQgR63q","mei 2014","52.38536","4.875762"
"@DriesT99 40 grade koorts..","mei 2014","51.32453","6.090734"
"Hoofdpijn, buikpijn, koorts alles is aanwezig","mei 2014","51.82268","4.251885"
"@BDWilZ koorts ofzo?","mei 2014","51.50004","5.381740"
"De ene helft van m''n bed is voor mij en de andere helft voor m''n strepsils tabletten keel hoest neus koorts shit","mei 2014","53.21643","6.554694"
"Wel naar stage geweest.. mr zo erge buikpijn dat ik nu met koorts buikpijn,oorpijn&amp hoofdpijn in bed lig... fijn met dit weer. -.-","mei 2014","53.04025","5.657749"
"Vette koorts..","mei 2014","53.17606","5.433292"
"Ahh....""@NedDagbl: ‘Aangiftekoorts fiscus voor 1 april verdwijnt’: De jaarlijkse deadline voor doen van bel... http://t.co/qArnbVZuwf #NDnl""","mei 2014","52.63256","5.833187"
"@anniechevalking Jaa absoluut inspiratie opdoen voor werk 😉 maar supermarkten nu al 40 graden koorts!!","mei 2014","51.98908","6.432693"
"Onze #Lizzy is terecht. We hebben haar verdwaasd in het #park gevonden. Nagekeken door #dierenarts. koorts http://t.co/XILbxsSkiY","mei 2014","52.03967","5.066458"
"Einde van de beschaving.... ? «@bartpastoor Een #juichpak. manmanman dat is geen koorts meer, dat is nog veel erger...»","mei 2014","50.97297","5.837307"
"Me een beetje kanker hard uitlachen als ik bijna 40 graden koorts heb en een keelontsteking en roepen ga maar lekker werken. Goede moeder 👍","mei 2014","51.84695","4.159028"
"Mama zegt dat ik koorts heb :(","mei 2014","52.08741","4.958056"
"""@LindyxV: “@KRLN__: Mama zegt dat ik koorts heb :(” same here 🙋"" aahw, is echt kut :(  beterschappp! 😘","mei 2014","52.08740","4.958080"
"@deBankzitter Nee zeker niet. Maar ik dacht dat ik symptomen van Oranje koorts ontdekte.","mei 2014","52.26380","6.792509"
"Finalekoorts begint toe te slaan! De kaarten voor Venlose #fans zijn in ieder geval binnen. #Finale3 #handbal http://t.co/hYyvtfhp0Q","mei 2014","51.36568","6.165662"
"@GaryWenneker nee, geen koorts. Wel een paar blaasjes.","mei 2014","51.47222","3.604130"
"Hoofdpijn, koorts, misselijk &amp moe. Snel gaan slapen! #abetjoww","mei 2014","52.69936","6.807418"
"Van die nachten..waarvan je weet..heet..kort..gebroken..een kind met hoge koorts dus...:-(","mei 2014","52.04592","4.328974"
"Ohfijn, koorts 😞😒","mei 2014","51.47020","5.562968"
"Is bij jullie de Panini voetbalplaatjes koorts ook al toegeslagen?","mei 2014","52.20925","5.968399"
"Top verhaal van ING woordvoerder @jeroenbaard over aanstaande oranje koorts WK14. Jeroen for President!","mei 2014","52.25181","5.123174"
"41 graden koorts en een longontsteking. 89 - bijna 90 - jaar.","mei 2014","52.35459","5.001570"
"“@HPdeTijdNL: WK-koorts: de meest overbodige Oranjetroep http://t.co/iQdiGYO0eS”   Prachtig pleonasme: overbodige oranjetroep.","mei 2014","52.38685","4.757488"
"Het WK komt er aan, dus de Panini koorts heeft toegeslagen. #Panini #wk14 @ De Informatiefabriek http://t.co/WoxAEvFcIa","mei 2014","52.21100","5.969672"
"En ja hoor.... druk weekend ingepland. En dan krijgt ruben koorts met de waterpokken! Alles afgezegd....😕","mei 2014","53.13900","6.399604"
"Me verre van geweldig voelen....#nogsteedskoorts","mei 2014","51.58591","4.650513"
"Kampioen koorts http://t.co/kBVpXUZ15L","mei 2014","52.65761","5.625428"
"Na een zware partij toch de punten mee naar Dwingeloo, 5-3 winst op Zuidlaren #kampioenskoorts #plattewagen @vvdwingeloo","mei 2014","53.07972","6.628179"
"De oops-weken zijn aangebroken. Ook de weken van de #roparun #koorts. Tijd voor de puntjes op de I! #zinin @Stg_Roparun","mei 2014","51.88309","4.486846"
"We spelen in de finaleronde van het Nationaal Bigbandconcours in Hoofddorp! Koortsachtige drukte voor onze set http://t.co/71nR5vpIPZ","mei 2014","52.30061","4.696801"
"Ben misselijk ass fuck. Me buik doet pijn. Heb kk koorts ofzo","mei 2014","51.89497","4.500018"
"""@ShaniaLR_: Klaar zwanger RT @CABOVERDIIAANAA: Ben misselijk ass fuck. Me buik doet pijn. Heb kk koorts ofzo"" ja van jou","mei 2014","51.89497","4.499975"
"100 grade koorts 😂👎","mei 2014","51.80525","4.709286"
"""@Fursdayyy: @ilovecinemates sshhh ik heb ook koorts"" aw echt beterschap dan !","mei 2014","52.52963","6.102928"
"@Cherryzard ik kan niet liggen, zitten, staan, heb koorts en ademen doet pijn.   D","mei 2014","51.82272","4.843943"
"Zweet kuch hoest koorts ...heb ik niet besteld...net zoals die regenbui buiten #griep","mei 2014","52.18094","4.510969"
