"tweet_text","tweet_datetime","latitude","longitude"
"Hartstikke verkouden, beter is dat zondag over 🔫","2014-02-17 07:16:50","51.58633","5.340341"
"Pittig verkouden, straks maar richting school.","2014-02-17 07:31:51","53.07377","5.533386"
"Fijn... Verkouden aan t worden -_-","2014-02-17 07:45:53","50.89756","5.736221"
"verkouden","2014-02-17 07:56:35","51.86220","5.767696"
"ik haat verkouden zijn","2014-02-17 08:46:30","51.83573","4.628457"
"Ppff lekker verkouden bahhh","2014-02-17 09:03:57","51.98394","4.364952"
"Verkouden , ziek maar toch #koffietijd kijken met @JimBakkum http://t.co/JtU5rldd6v","2014-02-17 09:10:53","51.68765","5.331542"
"Oh thanks @xannneemiek je hebt me echt aangestoken #snipverkouden","2014-02-17 09:52:13","52.25209","6.159399"
"Pff kutnacht , nu ben ik helemaal verkouden ohyay im so lucky .","2014-02-17 10:03:50","52.15898","5.395421"
"#strontverkouden","2014-02-17 11:26:01","51.89596","5.114826"
"Ik ben echt verkouden ..","2014-02-17 12:29:21","51.89029","5.195156"
"Verkouden? Deze easy wontonsoep met een bouillon van kip, steranijs, gember en kaneel staat morgen online! http://t.co/tlnBC5VenR","2014-02-17 16:02:38","52.08671","5.098221"
"Pfff ook weer eens verkouden.geworden","2014-02-17 16:52:35","52.00664","6.348590"
"Ben verkouden jezuss.","2014-02-17 18:16:20","51.95915","4.530947"
"Verkouden.. Snif snotter hoest proest..","2014-02-17 19:08:21","52.00602","4.166778"
"Ik wil niet verkouden wordenn😩","2014-02-17 19:18:15","51.88114","5.593218"
"verkouden as hell.","2014-02-17 19:39:21","51.63438","6.079974"
"Pff zo verkouden )'':","2014-02-17 20:02:00","52.60519","6.469540"
"Hoe lang duren die verkoudheden van tegenwoordig? Ik vind 2 weken al lichtelijk overdreven.","2014-02-17 20:23:36","51.95229","4.842072"
"Ben je vannje verkoudheid af en dan krijg je opeens kkr zieke buikpijn kutzooi","2014-02-17 21:13:00","51.85504","5.942019"
"Verkouden en kop pijn","2014-02-17 21:32:57","51.52451","4.275105"
"Vijftien kussens onder je verkouden hoofd proppen en realiseren dat je bed electrisch omhoog kan komen. #luxeprobleem","2014-02-17 22:01:14","52.28496","6.841142"
"Enige voordeel van vakantie is dat mijn lichaam dan weet dat ie ziek kan worden! #Snotter #Hatsjoe #Verkouden","2014-02-17 22:32:40","52.21202","5.165382"
"Verkouden, traanogen, koppijn, buikpijn, misselijk","2014-02-17 22:51:35","52.20351","5.992388"
"Als #snot geld waard was, ging ik nu nog naar de beurs. #ademendoordemond #drogebek #kandusnietslapen #verkouden #hatsjoe","2014-02-18 00:03:18","51.64439","4.863578"
"Hmmmm Mike sinds lange tijd weer last van z''n kroep... #dommeverkoudheid ceterizine tablet is gepakt hopelijk zakt t snel weg #zeehond","2014-02-18 05:41:18","51.03987","5.812076"
"Omg verkouden","2014-02-18 05:44:32","52.19488","6.902774"
"Waarom word ik altijd random verkouden, een heerlijke file in neus. Met 10 pakjes Euroshopper zakdoekjes ga ik de strijd aan","2014-02-18 09:59:55","51.59063","4.795399"
"Pfff verkouden ass hell en last van  me keel 👍","2014-02-18 10:32:51","52.50742","6.259458"
"Verkoudheid is een bitch.","2014-02-18 10:41:12","52.07248","4.497898"
"Ik ben echt zoooo verkouden meeh","2014-02-18 14:10:51","52.20730","4.400253"
"Aan de alternatieve geneesmiddelen ivm verkoudheid. http://t.co/uhNtoMKpCa","2014-02-18 15:09:02","52.00597","4.166836"
"verkouden😪","2014-02-18 17:01:22","52.45233","4.812350"
"Verkouden als de tering :s","2014-02-18 17:02:23","51.95499","5.984244"
"verkouden en allergisch jeeeej🌚","2014-02-18 18:30:21","52.02007","4.287782"
"Volgens mij krijg ik bij mn verkoudheid gratis een keel en oorontsteking...","2014-02-18 18:48:58","52.34346","6.659995"
"weer lekker verkouden.. 😕","2014-02-18 21:20:26","51.94325","6.060479"
"Verkouden zijn is kut.","2014-02-18 21:50:41","51.89027","5.195135"
"Ik ben echt moe en mega verkouden..","2014-02-19 06:13:31","51.52456","4.274773"
"Hmm heerlijk geslapen maar niet helemaal fit #verkouden #keelpijn","2014-02-19 07:20:49","51.44579","5.798103"
"Verkoude en voel me nie zo lekker","2014-02-19 09:12:12","51.86665","4.345203"
"Neetoch! geen #griep... #verkouden #spierpijn #hoofdpijn","2014-02-19 09:45:21","51.95383","5.228312"
"Maar deze man dwingt je bijna om verkouden te zijn, dictator.","2014-02-19 09:46:08","51.49823","3.625218"
"Verkouden :s","2014-02-19 14:30:48","52.61045","6.673841"
"Wat doe ik tegen verkouden zijn??","2014-02-19 15:37:16","51.89033","5.195216"
"@Aliena_xx @ElseW_ @aukjexxxx hahaha ik bin een bietje verkouden","2014-02-19 16:42:52","53.18102","6.131949"
"omg verkouden","2014-02-19 18:23:23","52.15616","5.368733"
"@wervis ja wel hoor Wer gewoon verkouden !!! Verder gaat het wel ! Heb je ook nog gelopen met Tok","2014-02-19 19:06:39","52.62200","4.631285"
"Ik ben een zeehond met een loopneus. Ok, mij heb je pissed rotgriep, verkoudheid of wat je dan ook bent...","2014-02-19 19:35:11","52.06161","4.414154"
"Eten is zo fijn maar ik proef al wekenlang heel weinig en ik ben niet verkouden. Moet ik me zorgen maken? Het is KUT.","2014-02-19 20:34:16","52.42783","4.668681"
"@Mootje01 dan is het goed...
Vervelend kuchje heb jij. Verkouden?","2014-02-19 20:52:26","51.85586","4.346668"
"Morgen maar eens naar dokter voor m''n verkoudheid, gaat niet goed zo...","2014-02-19 22:17:55","51.25596","5.728142"
"ok ik kan nauwelijks meer door m''n neus ademen omdat ik zo verkouden ben. well that''s just great.","2014-02-19 23:24:17","53.21705","6.568640"
"Een kleine kut koter blafte vanmiddag wat bacterieen in mijn smoeltje en nu heb ik een zere keel. #bedankt #verkouden","2014-02-19 23:31:09","52.85515","4.711743"
"Net zo verkouden en word steeds erger","2014-02-19 23:43:54","52.22953","6.909819"
"@JacqStro misschien is Remco wel de vr beller kan hij vertellen hoe hij een verkoudheid aanpakt 😎","2014-02-20 04:55:38","51.55786","3.798262"
"Verkouden als de malle #fijn","2014-02-20 07:50:04","51.98373","5.086316"
"Altijd weer fijn om verkouden te zijn 😔","2014-02-20 07:59:56","51.25220","4.036558"
"Snotverkouden verdarre.","2014-02-20 08:56:49","53.19326","6.575230"
"Maus snurkt want hij is verkouden.","2014-02-20 09:19:44","51.92467","4.252643"
"Kak verkouden! Niets aan 😒","2014-02-20 09:40:37","52.95106","5.928119"
"Ik voel me werkelijk beroerd vandaag...Ik ben namelijk strontverkouden en ongesteld, wat een feest -_- #meh","2014-02-20 10:15:15","51.51645","4.450177"
"""@010_NAMEK: Verkouden, gewoon inneens..."" awhhh x","2014-02-20 12:16:53","50.95693","5.820208"
"Super verkouden 😩","2014-02-20 15:16:01","51.61288","4.818033"
"Jeetje ben echt stront verkoude 😪 ..... @annedefleurtje","2014-02-20 15:41:59","52.17349","5.386174"
"Heftige keelontsteking, verkouden en hoofdpijn... Laat die antibiotica snel aanslaan want ik wordt ben er na een dag al klaar mee... 😷😪","2014-02-20 15:45:14","51.56858","5.085258"
"Als ik morgen verkouden ben... Alweer een half uur wachten in die kut kou :s","2014-02-20 18:51:22","52.12464","4.657978"
"@HMeersschaert Dankje! Ben nie echt ziek maar verkoudheid kun je zo ellendig van zijn hè 😒 alles goed met jullie? X","2014-02-20 20:10:25","51.25230","4.036127"
"Begin weer verkouden te worden.","2014-02-20 21:41:33","52.08170","5.212209"
"snotverkouden","2014-02-21 07:39:09","52.59712","6.195614"
"Buh slecht geslapen door die verkoudheid.. 😒","2014-02-21 08:14:12","50.87662","5.928771"
"10 uur tot 14.30 uur school #verkouden","2014-02-21 08:37:31","51.54616","4.511750"
"""@Zackaria026: Verkoude pffff""""","2014-02-21 09:49:43","51.93478","4.475020"
"Thuis in bed verkouden, hoofpijn sick! Rustig filmpje kijken","2014-02-21 13:37:06","52.39593","6.287566"
"Die verkoudheid...bij niezen regelmatig snot tot op zijn knieën -), dus riedeltje van neusspray luuf en hoestsiroop weer gedaan","2014-02-21 20:00:05","51.80864","4.671688"
"Ben benieuwd 😕. Tip van schoonmoeder. #rhinohorn #verkouden...snif. http://t.co/PtzLiEUVUg","2014-02-21 20:11:33","51.91366","5.409231"
"En vanavond bestrijden we mijn vreselijke verkoudheid met een glaasje wijn... Werkt t niet? Dan smaakt t iig wel 😁","2014-02-21 20:41:03","51.53564","4.218444"
"Het kloterige op dit moment is dat ik dus niet kan slapen door verkoudheid","2014-02-21 23:31:15","52.20204","5.974014"
"Verkouden ey","2014-02-22 07:16:31","52.13328","5.438941"
"Ok... Ik geef toe... Vandaag maar niet sporten en even ""onder de wol""... #brak #verkouden #benauwd","2014-02-22 09:22:40","52.23406","5.991517"
"Buh, niks geslapen door die shit verkoudheid 😷","2014-02-22 09:40:59","50.87654","5.928779"
"Hartstikke verkouden en hoofdpijn... straks werken van 15.00-20.15","2014-02-22 12:04:12","52.22971","6.860562"
"Zo fking verkouden #indevakantie #leuk #not","2014-02-22 16:24:53","52.40482","6.777243"
"Net lekker verkouden geworden een dag voor wintersport 😓","2014-02-22 18:57:07","53.06206","6.077494"
"Super erg verkouden","2014-02-22 19:22:11","51.61287","4.818017"
"Tjemig,wat is thomas verkouden,toen ik thuiskwam lag hij te slapen op schoot bij oma. Daarna huilen om niks en duidelijk niet lekker :-(","2014-02-22 19:57:18","51.80865","4.671665"
"En dan heb ik de ogen weet open en is de avond al weer half voorbij #verkoudekip","2014-02-22 20:39:37","52.28829","5.243201"
"Hoofdpijn , misselijk , buikpijn heel de tijd hoesten en verkouden, kan het nog erger ?!","2014-02-22 23:42:25","51.80170","4.729461"
"Goed verkouden op me verjaardag :s","2014-02-23 08:20:17","53.16792","5.440140"
"niet zo''n zere keel meer :) #gelukkig #verkouden","2014-02-23 08:36:17","52.42124","6.653109"
"Wauw, een keer geen kater maar wel verkouden en spierpijn als een malle 👍","2014-02-23 08:59:24","52.82182","5.977814"
"Moe koppijn en verkouden :(. #NotFunny","2014-02-23 11:14:12","52.70043","5.734944"
"Leuk zon vriend die je aansteekt... #verkouden","2014-02-23 13:12:32","52.44275","6.231640"
"Zoveel spierpijn, hoofdpijn en ook nog eens verkouden, fijn. 😒","2014-02-23 15:47:54","52.43393","4.658180"
"Dacht van verkoudheid af te zijn. Helaas als soort Pokémon geëvolueerd in me nog zieker voelen. Niet cool, vet,
chill of gers (gers?!)","2014-02-23 17:46:02","51.41887","5.495305"
"Fkng veel keelpijn &amp verkouden. #hoerenzooi","2014-02-23 18:02:28","51.49979","4.326276"
"@babyshophome ik ook niet en ik maak me een beetje zorgen, hij is zo erg verkouden en hij hoest","2014-02-23 18:19:05","52.45411","5.033293"
"Verkouden 🔫","2014-02-23 19:09:19","52.32694","6.929408"
"Verkouden","2014-02-23 19:10:09","52.15617","5.368809"
"@makeitshinelove thanks, ben wel klaar met die verkouden kids de hele tijd","2014-02-23 19:15:29","52.45414","5.033210"
"Nog meer verkoudenheden.","2014-02-23 19:30:34","52.65862","6.721646"
"Verkoude aan t worde","2014-02-23 19:37:03","52.14866","4.516034"
"@MissKoffieklets verkouden en koorts..en hij kreunt de hele tijd, naar om te horen. Hij dronk gelukkig wel goed!","2014-02-23 19:54:38","52.45412","5.033226"
"zwaar verkoude aan et worden ....","2014-02-23 20:37:27","52.05296","4.535248"
"Snotverkouden :(","2014-02-23 21:49:45","53.05524","5.850725"
"Mogguh tweeps. Na een lekker weekje vrij nu weer aan de arbeid. Maar dan wel snip en snip verkouden. U bent gewaarschuwd.","2014-02-24 04:37:02","51.78324","4.672854"
"Koppijn keelpijn verkouden :('' Ik begin nu denk ookk ziek te worden #luckyme","2014-02-24 04:38:56","52.13727","5.012265"
"@StoerEigenwijs ziek, verkouden. Wilde niet liggend slapen dus... 😉","2014-02-24 06:15:07","52.45412","5.033122"
"&amp weer verkouden..","2014-02-24 09:16:28","52.72741","6.523676"
"""@nienketalenx: &amp weer verkouden..""","2014-02-24 09:18:03","52.41303","6.611681"
"Verkouden😷","2014-02-24 11:52:58","53.01326","6.599688"
"Verkoudeee","2014-02-24 15:35:59","51.58255","5.004353"
"verkouden + hoofdpijn","2014-02-24 16:58:07","51.54648","4.797742"
"Pff verkouden, kutzooi.","2014-02-24 17:00:41","51.36791","5.226583"
"Ben echt verkouden zucht 😪","2014-02-24 17:10:10","51.97596","5.953435"
"Zo lang terwijl gezin twee keer de klos was, griep en verkoudheid kunnen trotseren, maar nu toch met koorts op bed. :-(","2014-02-24 20:21:57","52.19810","4.417549"
"nog steeds verkouden #irritant","2014-02-24 21:53:22","52.65242","5.109968"
"Nog steeds keelpijn en verkouden nu lekker slapen morgen naar Duitsland met mama zus en lieve oma xx","2014-02-24 22:22:46","53.20501","6.508532"
"beetje verkoude","2014-02-25 05:56:48","51.59546","4.983215"
"Weer lekker verkouden ....... Laatste dagje werken van 10.00-16.00u","2014-02-25 07:58:30","52.05565","4.247810"
"Vreselijk verkouden bahh","2014-02-25 08:20:40","53.19549","5.815483"
"Te grappig “@evertkwok: Ook zo verkouden? http://t.co/RQeHJWdUkE”","2014-02-25 11:16:08","51.64425","4.863340"
"NEEEEE niet wéér verkouden vóór carnaval!!","2014-02-25 11:37:05","51.77374","5.118144"
"ruzie, verkouden en hoofdpijn.. m''n dag kan niet meer stuk joehoe. zo lekker een heet badje nemen 👌","2014-02-25 16:47:56","52.09895","6.152297"
"Super verkouden.","2014-02-25 16:56:00","51.56928","5.087993"
"Verkouden en misselijk.. straks douche en bedje in","2014-02-25 18:49:03","52.84024","5.083259"
"verkouden.. ik haat het! 😥😩","2014-02-25 19:52:40","51.38956","3.559752"
"@tommy06101977 @BvR1908 wat zit jij weer stom te lullen?? Rode wijn teveel op? Of komt dat door de verkoudheid?","2014-02-25 20:34:50","51.85563","4.389090"
"Opsporing gezocht gekeken ! In bed, pijn aan knie, verkouden, hoofdpijn ! ''-''","2014-02-25 21:11:01","51.98544","6.578118"
"Hoofdpijn kleelpijn verkouden ..","2014-02-25 21:28:11","52.01004","5.437368"
"kapot verkouden 😞","2014-02-25 21:43:12","52.13256","6.237693"
"Poging tot slapen #ziek #verkouden 😢","2014-02-25 22:26:10","52.25236","5.368352"
"Verkoudheid, zoek een ander om lastig te vallen!","2014-02-25 23:17:55","51.98428","5.504572"
"Verkouden en moe🙍","2014-02-26 06:12:10","51.86224","5.767651"
"En toen werd je verkoudenn.. #Bah 😔","2014-02-26 07:25:46","52.49531","5.483462"
"M''n verkoudheid kan niet beter, hele goeiemorgen 👎","2014-02-26 08:33:38","52.95323","6.455033"
"Ik haat verkouden zijn.","2014-02-26 11:36:01","52.36250","4.649817"
"Die verkoudheid laat me beroerd voelen 😖","2014-02-26 12:10:02","51.98205","4.337417"
"@RWijker slappehap hoor, thuis blijven voor een verkoudheidje denk )","2014-02-26 13:11:27","52.57120","4.695781"
"@_HenkOost verkouden","2014-02-26 13:33:29","52.66409","5.600848"
"Verkouden 3.0","2014-02-26 13:50:05","53.14097","6.086890"
"""@sanneduifjex: Zakdoekjes. Mannenstem. Dropsiroop.
Mmm weer heerlijk verkouden 😕""","2014-02-26 15:26:11","51.68421","4.349183"
"Verkouden &amp hoofdpijn😖😪","2014-02-26 16:28:48","51.84422","4.421825"
"@RWijker niet zo boos meteen, ik dacht aan een verkoudheidje he, als je ziek bent lekker in bed kruipen. En beterschap!","2014-02-26 17:26:13","52.57076","4.701529"
"Zooo verkouden","2014-02-26 19:16:19","51.58256","5.004336"
"En ben rustigg.. Nog wel hoofdpijn , maar gaat vast wel weer over &amp nog last van die hinderlijke verkoudheidd 😒 .","2014-02-26 21:58:29","53.10993","6.105333"
"Verkouden als de tering","2014-02-27 04:30:09","51.51657","4.475758"
"Zo verkouden bah","2014-02-27 05:38:02","53.10274","6.079740"
"Verkouden, keelpijn, buikpijn 😩","2014-02-27 06:12:44","52.42701","6.076863"
"Zooo super verkouden.","2014-02-27 06:14:15","51.29836","5.786482"
"Lekkaaah verkouden en stem weg.","2014-02-27 08:42:22","52.93512","7.012045"
"Ik pep mezelf op met een lekkere hete Hot Coldrex... #megaverkouden","2014-02-27 10:53:12","53.18184","6.536802"
"Ja. “@Desi_Arnhem: kunnen honden verkouden zijn? #zomaareenvraag”","2014-02-27 13:38:39","51.96818","5.915664"
"@Desi_Arnhem Klinkt niet als een verkoudheid in mijn leken-oren. Ik zou dat goed in de gaten houden.","2014-02-27 13:41:50","51.96805","5.915728"
"facking erg verkouden","2014-02-27 18:36:55","51.84540","4.352160"
"Maarja, ik heb al voor 2 dagen afgesproken. Mits m''n verkoudheid en keelpijn niet erger gaan worden.","2014-02-27 21:43:05","51.66459","4.540212"
"Een poging tot slapen doen! #verkouden #snot #niezen #inhalatiepleister #neusspray #zakdoekjes #keelpijn #goodnight #morgenbeter","2014-02-27 22:59:53","51.88916","4.481133"
"Weer eens flink verkouden try to sleep...","2014-02-27 23:04:00","52.26119","4.484140"
"“@xzilann_: Allemaal door amal ben k verkouden s”HAHAHAHAHAH was het lekker schat die shampoo 💃","2014-02-28 00:40:13","52.03875","4.257857"
"Okj verkoudheid terug 😲😲","2014-02-28 01:13:45","52.05090","4.273109"
"Als een blok geslapen vannacht. En dat met een enorme verkoudheid en zonder neusspray.","2014-02-28 07:23:20","51.81904","4.258345"
"Zo verkouden heh , blijf liever een dagje thuis maar dan moet ik thuis blijven heel de dag..","2014-02-28 08:29:26","51.80176","4.729998"
"Verkouden man 😔😒","2014-02-28 08:41:52","51.86225","5.767669"
"nogsteeds ziek, ik heb een kutleven.. mpp verkoudheid en buikpijn. straks alsnog werken met cv kleren aan, in een restaurant. heuj.","2014-02-28 09:36:26","51.65372","5.607988"
"Van 23 graden naar 9.. Loop alleenmaar verkouden te wezen nu 😩","2014-02-28 11:07:37","51.58469","5.319174"
"Haat aan verkoudheid 😓","2014-02-28 13:22:11","51.49436","4.301446"
"Voel me mweh vandaag - keelpijn, oorpijn, hoofdpijn, neusverkouden, gewoon mweh.","2014-02-28 14:28:58","52.71872","4.795556"
"Echt tof dat ik zwaar verkouden word terwijl ik t/m woensdag belachelijk druk ben.","2014-02-28 16:18:59","52.48405","6.116812"
"Daar zit mijn schatje @AukjeSteringa ergens onder verstopt -) #stomen #verkoudheid http://t.co/QOAplxPT8y","2014-02-28 17:33:09","53.18290","5.836105"
"verkouden :(","2014-02-28 18:19:13","52.07863","5.424357"
"Fk verkoude na 1 dag cv chillings","2014-02-28 20:40:20","50.83403","5.894605"
"Verkouden","2014-02-28 21:21:22","52.32453","6.905721"
"Ik ben zo verkouden eh","2014-02-28 21:31:36","51.80598","4.563099"
"ook nog verkoude pff","2014-03-01 00:30:36","51.42664","5.501103"
"Wakker en pfff verkouden en gammel #kzooi","2014-03-01 08:01:41","52.30125","6.748843"
"@xLaurenschutte ik ben steeds ziek enzo en ik was verkouden toen ging beter nu alles weer dicht.. Gaat al vanaf de kerst zo","2014-03-01 09:21:00","52.51919","6.423329"
"Vanmorgen na 2 weken rust (zware verkoudheid) weer hardgelopen. 50 min. terreincross. Lekker tempo. Prachtig weer. Volgende week weer 3x (-","2014-03-01 11:08:02","52.42115","5.818847"
"begin ook weer verkouden teworden 😭😭","2014-03-01 15:45:49","52.65113","6.747996"
"Ik voel een akelige verkoudheid opkomen en ik moet zeg maar zo werken.","2014-03-01 17:29:40","52.09684","5.129106"
"Beetje verkouden","2014-03-01 19:17:32","51.82143","4.613409"
"@leeuwenk Knus samen op de bank, maar het geeft wel koude rillingen. Een warme relatie met je verkoudheid wordt het niet... :-) #beterschap","2014-03-01 19:47:40","51.88645","4.486817"
"Verkouden en keelpijn. Beter kan het niet toch ? 😐","2014-03-01 22:14:41","52.42715","6.077428"
"Nu kunnen slapen door verkoudheid 😒","2014-03-01 23:05:46","52.42726","6.077383"
"Voor altijd verkouden pff","2014-03-02 00:54:13","52.07600","5.097992"
"Eindelijk in bed beland maar het was weer stik gezellig #2.28uur #carnaval2014 #strontverkouden #keelpijn #hoofdpijn","2014-03-02 01:30:50","51.55610","4.516827"
"Verkouden en hoofdpijn 😒","2014-03-02 08:11:30","51.49648","5.668875"
"Stront verkouden , stem al voor de helft kwijt maar we gaan gewoon verder ! #cv2014","2014-03-02 08:52:45","50.92994","5.906636"
"Yes , Anouk is dit weekend weer verkouden geworden.. Inclusief keelpijn &amp oorpijn..","2014-03-02 09:39:43","51.89307","5.402951"
"Door verkoudheid en blessure mijn nieuwe loopschoenen pas na 1 maand uitgeprobeerd. Kan weer gaan opbouwen. Op naar HM @Asserstadsloop","2014-03-02 09:44:39","53.09015","6.681782"
"Verkouden zijn is zoo ******* eh","2014-03-02 11:25:13","51.49666","5.663508"
"Verkouden as fuck","2014-03-02 14:23:39","52.25798","6.211838"
"Snippie verkouden :-((","2014-03-02 16:18:31","52.07197","4.237401"
"De kaars is even uit, ik denk dat de temperatuurverschillen in Sochi mij verkouden hebben gemaakt #evenniks","2014-03-02 18:07:33","51.51583","5.060427"
"Een benauwde, verkoude, dronken. mogelijk met pneumonie zijnde hamster! die is dus niet in orde! #sbs6","2014-03-02 19:20:28","52.14672","4.402934"
"Een benauwde, verkoude, dronken. mogelijk met pneumonie zijnde hamster! die is dus niet in orde! #sbs6","2014-03-02 19:21:00","52.14672","4.403087"
"Zwaar verkouden en met Koppijn en buikpijn me bed in..","2014-03-02 20:01:05","51.61248","4.751946"
"pff ben zo erg verkouden en nu gaat me stem ook nog weg.. 😭","2014-03-02 21:11:22","52.96039","4.746096"
"verkouden as hell","2014-03-02 22:30:34","53.21350","5.932328"
"Verkouden , zere keel, slaap ritme nu al weer naar de klote .. Ieder voordeel heeft z''n nadeel zullen we maar zeggen dan hè haha","2014-03-02 23:28:36","51.77251","4.966244"
"Kk verkouden ughh","2014-03-03 02:10:50","52.72179","6.458646"
"ik ben f/ ziek 😭 koppijm verkouden en buikpijn , gaat lekker","2014-03-03 04:45:04","51.65374","5.608051"
"En ineens BAM.... Verkouden. Of komt die keelontsteking weer opzetten =[","2014-03-03 09:48:22","52.48670","4.652706"
"sstjaa ik ben getroffen ....door..griep! zere keel verkouden duizelig gewoon ALLEshit wat je kan bedenken!!!!!!","2014-03-03 14:17:43","52.18976","6.896400"
"@Juliaa_xo_ al heeeeel lang verkouden en niets helpt.... nu een of andere enge neusspray gekregen....","2014-03-03 16:49:23","51.77525","5.110596"
"Strond verkouden kapot veel hoeste","2014-03-03 18:37:26","52.39505","6.217739"
"Omg ik word echt gek van het verkouden zijn. Mn neus jeukt, mn ogen tranen. Laat het stoppen :''(","2014-03-03 20:53:03","51.39692","5.758013"
"Ineens ben ik verkoude","2014-03-03 21:39:24","52.61443","4.750527"
"Verkouden &amp keelpyn. Gevoel van ziek worden ..","2014-03-03 21:41:47","52.00551","5.630157"
"Even een seri(n)euze overweging om met twee propjes in mijn neus verder te pitten. Niet te doen dit. #snotverkouden","2014-03-03 23:18:56","53.16118","6.389902"
"Damn wat een nacht weer... Geen lucht want verkouden..Onrustige peuter en baby alweer 3.15 ipv 6 uur voor voeding #ikwilslapen #nachtouders","2014-03-04 02:37:00","51.53570","4.218069"
"Verkoudheid niet over :-((","2014-03-04 05:59:47","52.07215","4.237641"
"Doodverkouden op naar stage","2014-03-04 06:54:08","52.37989","4.617225"
"Moe &amp verkouden","2014-03-04 06:54:08","52.05201","4.653531"
"Om de vijf min op je zij liggen, pijn aan je oog, kut blaar in m''n mond  en nog goed verkouden. KUT NACHT!","2014-03-04 08:29:35","51.57484","4.784556"
"Om de vijf min op je zij liggen, pijn aan je oog, een kut blaar in je mond  en nog goed verkouden ook. KUT NACHT!","2014-03-04 08:30:49","51.57482","4.784587"
"Ziek koppyn, verkouden, keelpyn. Jippy :$","2014-03-04 09:19:30","52.00551","5.630156"
"Zoo verkouden 😔","2014-03-04 17:00:22","52.79144","6.718591"
"Ik ben zo verkouden 😫","2014-03-04 18:00:39","52.41326","4.684534"
"Optijd slapen, mal verkouden #off","2014-03-04 19:36:16","52.89286","6.384491"
"Verkouden en heeel die shitt","2014-03-04 21:01:40","51.89392","5.427390"
"Ben toch verkouden kanker eyh 😭","2014-03-04 21:08:44","52.62501","4.738504"
"Verkouden.....oorpijn en hoofdpijn.....*sick and tred*","2014-03-04 21:18:07","52.34900","4.789630"
"Eens een keer vóór 12 uur naar bed. Rauwe keel, beginnende verkoudheid. Nachtje goed slapen en ik ben weer het vrouwtje -) Nightie night!","2014-03-04 22:17:43","52.36957","4.849510"
"Kkr erg verkoudenn nu kan niet slapennn 😭","2014-03-04 22:37:06","52.22705","5.979600"
"Fucking verkouden","2014-03-05 05:25:08","53.03231","6.121814"
"Verkoudheid maakt de pre-breakfast 10K minder soepel. Paar@loopmaatjes gezien met @LoopVirusNL goood morning! http://t.co/ILOfjse2yc","2014-03-05 07:25:36","51.57013","4.785709"
"Snot verkouden en tot half 5 😓","2014-03-05 08:57:33","52.49658","4.755690"
"Wordt een lange dag zo.. Snotverkouden.","2014-03-05 10:34:04","53.23003","6.544073"
"Lekker wakker worden en een diepe frisse eerste adem nemen en dan merken dat dat je neus door beton wordt geblokkeerd. #verkoudenenzo","2014-03-05 11:18:41","51.42134","5.511650"
"Schorestem en verkoude fijn .. 😐","2014-03-05 14:52:46","52.49225","4.809178"
"Man man man man MAN wat ben ik verkouden. Nu is het wel weer genoeg geweest, neus keel ogen alles.","2014-03-05 17:57:27","51.56729","3.701923"
"Kindjes erg verkouden :-( kleine man is ook zo hees.","2014-03-05 18:40:27","51.46185","3.575777"
"Flink verkouden","2014-03-05 18:58:20","51.47746","5.452381"
"Verkouden 😞","2014-03-05 19:02:55","51.74917","5.457469"
"De verkoudheid net achter de rug, zet de griep in. Wat is het volgende week? Buikgriep? #ugh","2014-03-05 19:09:48","50.93854","5.840851"
"Pfff zo verkouden en koppijnn..","2014-03-05 20:21:56","51.92288","4.786440"
"Verkoudeeen 😩😭","2014-03-05 20:57:32","52.21034","6.965489"
"kapot verkouden en koppyn enzz. word dr nie goed van (","2014-03-05 21:09:33","52.00555","5.630163"
"@Misskate1968 haha playbacken helaas geen optie voor mij. Ui langs me bed. Was toch voor verkoudheid of zoiets ? X","2014-03-05 21:32:07","51.46533","5.562523"
"Ben er klaar mee #snotverkouden #koppijn #misselijk #duizelig #buikpijn","2014-03-05 21:52:42","51.57870","4.991728"
"Snotverkouden ineens, benauwd","2014-03-05 22:53:20","51.92285","4.586051"
"Verkouden","2014-03-06 05:39:11","52.51337","5.438642"
"te moe &amp fucking verkouden","2014-03-06 05:44:09","52.34837","4.654259"
"hoofdpijn,keelpijn, verkouden fijn:(","2014-03-06 05:58:10","51.86084","4.263006"
"Goodmorning... ik haat verkouden zijn!","2014-03-06 06:53:18","51.31471","6.121190"
"Lekker verkouden -,-""","2014-03-06 07:31:08","51.18987","6.009441"
"Zo, stagevoorlichting geven. Alsof het zo had moeten zijn, verkoudheid is een stuk minder.","2014-03-06 08:27:43","52.27561","5.208053"
"Aaargh! Nog steeds verkouden.","2014-03-06 12:18:41","52.21918","5.172380"
"Alweer verkouden.... Pfff 😔","2014-03-06 15:00:08","51.25604","5.727321"
"Ik ben zo verkouden😢😢","2014-03-06 16:15:45","51.93745","4.893735"
"lol verkouden geworden xd ,","2014-03-06 19:34:33","52.22730","5.981893"
"Snotter de snotter pfff niet fijn verkouden nu lkkr na bed toe en lkkr tv kijken in bed...fijne avond of slaap lkkr....liefs matthias","2014-03-06 19:41:33","52.20300","5.975263"
"Verkouden, en niet zo fit gewoon naar school Supergirl haha","2014-03-06 20:52:49","52.30851","5.620921"
"Klein beetje heel erg verkouden aan het worden","2014-03-06 20:53:39","52.08580","5.125097"
"Verkouden geworden vandaag😖😫😣😔","2014-03-06 20:57:41","51.53943","4.611530"
