"tweet_text","tweet_datetime","latitude","longitude"
"Koortslip 😞",2014-04-19 09:32:22,51.39659684,3.54605737
"Vanaf nu iedereen muil dicht over het belabberde Oranje, we worden gewoon kampioen. #oranjekoorts  http://t.co/pSRoHIhias",2014-04-19 09:37:25,52.40099,4.93663717
"Hep ik weer .. 40grade koorts😭😭",2014-04-19 11:08:54,52.22810772,5.98504453
"leuk hooikoorts n op de manege zijn",2014-04-19 11:09:26,50.97525438,5.85942021
"Jahoooor wss hooikoorts -_- volgende week dus maar naar de dokter ..",2014-04-19 14:13:37,52.0542645,5.2945268
"Hoppa 38,5 graden koorts",2014-04-19 17:50:50,51.83520457,5.86690264
"@remcoromeo kuifje gaat dinsdag beginnen. Ben erg zenuwachtigd. Soort van #plankenkoorts ..''-0",2014-04-19 18:26:53,52.0853574,4.2798722
"Nog steeds koorts.. 😢",2014-04-19 19:24:06,52.0662087,6.18927308
"Gaan slapen, voel me hendig slap. Kut hooikoorts.",2014-04-19 19:39:04,50.92541057,5.94594555
"Ik ben er over uit, ik heb hooikoorts",2014-04-19 19:56:37,52.26069144,4.54978392
"Met vette smile maar helemaal kapot mijn bedje opzoeken. Top proefdag voor @RoparunTeam39 #teamBlauw #geoliedemachine 70kmfietsen #metkoorts",2014-04-19 22:48:25,52.3131135,5.0282552
"@Karolientje Ik denk door al die pluisjes die rond vliegen. Heb allemaal beetje hooikoorts klachten.",2014-04-20 07:20:30,52.2314077,6.8867667
"Mijn vader 91 jaar is vandaag naar de kuip !! Helaas geen PEC supporter😟 #cupkoorts @paulusschrijver @SC_PEC_ZWOLLE",2014-04-20 08:56:25,52.48388682,6.21276962
"Daar gaan we, eerste hooikoortspil is een feit :(",2014-04-20 09:46:10,52.30468293,5.26067289
"Zoon last van me buik, hoofd &amp koorts hopelijk werken de aspirientjes en een warme douche!",2014-04-20 10:04:59,52.00488196,5.09633375
"Kut hooikoorts",2014-04-20 10:12:10,51.895607,5.0794314
"Vervloekte hooikoorts",2014-04-20 11:13:42,52.64497739,4.80441053
"Hooikoorts 😭😭",2014-04-20 12:21:52,53.09472909,6.86377498
"@Weerplaza lekker hooikoorts. Met het uitbloeien van de Berk was het even rustig, maar vandaag is het volop raak!",2014-04-20 12:23:42,52.4051365,5.29233789
"Alles van ajax! De ajax-koorts stijgt enorm vamdaag!! http://t.co/o4xZYm3a4S",2014-04-20 12:29:52,51.4166893,5.815379
"We zetten hier alle middelen in tegen de #hooikoorts. Zelfs de @medinose hebben we weer afgestoft. http://t.co/ae115BSB8e",2014-04-20 14:31:14,51.92096333,4.50899879
"kut hooikoorts lijkt alsofk hele dag heb liggen janken",2014-04-20 14:37:44,51.3299679,5.4167085
"@BertKamphuis nog niks waard.. Keelpijn nog fiks en koorts etc wil ook nog niet vertrekken..",2014-04-20 15:13:07,50.995094,5.8977674
"Hooi hatsjie koorts #zucht",2014-04-20 15:27:39,52.37978932,4.64109021
"Ik ga mijn hooikoorts op marktplaats zetten. Gratis af te halen",2014-04-20 17:34:21,53.1921787,5.79128016
"Lekker dagje vandaag,kleine man wel wakker met koorts(!?) vanmiddag vandaar die lange dut... Geen idee waarvan",2014-04-20 18:48:55,51.8086454,4.6716762
"Koorts",2014-04-20 19:12:29,52.6546188,4.7616292
"Wat een klote hooikoorts 😕",2014-04-20 20:44:48,52.16452023,5.51368701
"Kan je opeens hooikoorts hebben na 22 jaar nooit iets gemerkt te hebben? #dtv #durftevragen #vraag",2014-04-20 21:21:30,52.26063085,4.54980553
"Van de hooikoorts",2014-04-20 23:03:39,51.84828956,5.76592313
"Ik ben henk de spermatank en ik wil ook een Maikel Koorts tas.",2014-04-21 01:43:40,51.97048279,5.90061219
"Hooikoorts pakt me mpp erg",2014-04-21 06:39:46,52.03302886,4.32249814
"Spierpijn van het niezen... Ff kijken wat de dag vandaag brengt #hooikoorts #pollenapp",2014-04-21 06:44:58,53.19148592,5.79083075
"De geur van gemaaid gras, alles in bloei! Zo tof!! Ahum... Hatsjoe! Hello Hooikoorts, no so happy you''re back:-(",2014-04-21 07:00:29,52.96939933,5.80385892
"De lente is leuk, maar niet voor mensen met hooikoorts. #Zucht",2014-04-21 09:41:05,51.8380504,4.6424717
"Zeg @GemeenteUtrecht kunnen jullie wat meer gras maaien in het #Maximapark dat scheelt naast hooikoorts ook onkruid in de tuin. Bedankt",2014-04-21 10:28:43,52.0981376,5.02646771
"De lente is echt niet grappig voor mensen met hooikoorts.",2014-04-21 12:02:58,51.8380628,4.6424853
"@roermondcityrun @erikwijnoogst @HWijnoogst 
Na 4 km training afgebroken,  hooikoorts brak me op...nu slaat de twijfel toe. 
Voel me klote",2014-04-21 12:33:33,51.1962987,5.9833564
"@MWijnoogst heb je geen medicijnen voor hooikoorts???????",2014-04-21 12:43:23,51.1870307,6.0216127
"Arme baby, koorts, hoesten en last van zijn tandjes. Hoop dat ie zo toch goed slaapt, hij is moe, t arme ding.",2014-04-21 17:59:21,52.45409653,5.03327515
"Heb het hele weekend lopen hoesten, heb last van hooikoorts en kan amper lopen ): voel me nog steeds niet echt goed",2014-04-21 18:59:08,52.3867357,5.7941407
"En dan sta je vroeg op, kom ik nu alweer niet inslaap door de hooikoorts en morgen mijn bed zeker niet meer uit. #sleeplessnight",2014-04-21 23:18:59,50.92525541,5.94592878
"Dat mijn zoon mijn werkdag begint met 39 graden koorts. #vindenmoedersnietfijn",2014-04-22 04:53:00,51.8050179,4.6782252
"Goedemorgen Twitter, goedemorgen zon, goedemorgen bomen....... Hatsjoe! Ja, jij ook een goedemorgen, #hooikoorts.",2014-04-22 05:41:26,51.4623036,5.4854471
"Rt @Pollennieuws: Bloei van grassen neemt gestaag toe. Pollen van grassen is zeer sterk allergeen http://t.co/VXxWR5c2W5 #hooikoorts #pollen",2014-04-22 05:51:06,51.9972155,4.2453522
"Overdosis aan hooikoortsmedicatie 😳",2014-04-22 06:13:17,50.85045226,5.70474028
"@anne_vw #hooikoorts ? 👃",2014-04-22 06:15:55,53.03276966,6.29426773
"Hatsjie. Hatsjoe. Hooikoorts.",2014-04-22 07:22:21,52.01959711,5.65610059
"Pff nog steeds koorts.. En moet morgen ook nog me Biologie examen maken.. 😔😔",2014-04-22 09:26:09,52.06629563,6.1890984
"Hooikoorts :(",2014-04-22 10:00:37,52.6694345,6.411389
"Ik ben totaal verliefd op m''n hooikoorts spullen, bedankt neusspray en oogdruppels dat je bestaat!",2014-04-22 12:07:06,50.92551603,5.9424584
"Hooikoorts stresst 😂",2014-04-22 12:37:01,51.93007356,4.34700443
"Hooikoorts als een gek",2014-04-22 14:24:36,52.05729092,6.09799938
"Een hooikoorts bloedneus krijgen op de fiets. Een. Groot. Bloedbad. Blouse, broek, gezicht alles zat onder #jakkie",2014-04-22 15:02:06,51.60899692,4.82319536
"“@RinusRocket: @Jeroenkarels hooikoorts ieeettsss” ja en hoe",2014-04-22 15:52:00,52.05727901,6.09793136
"nogsteeds koorts",2014-04-22 16:12:22,52.0799402,4.867175
"kut hooikoorts, maak dich kwiet!",2014-04-22 17:01:02,51.353144,6.1846166
"O en door de open deur nu n hooikoortsaanval! #dubbelirritant",2014-04-22 18:55:53,51.56015458,5.10661519
"Hooikoorts is weer heerlijk aan het binnenslaan godskolere",2014-04-22 18:56:22,51.68085624,5.32233899
"Oef koorts...",2014-04-22 19:53:42,52.1523555,4.6710497
"Geweldig !! #heineken #oranjekoorts",2014-04-22 20:21:12,51.97597659,4.2481375
"Het was even geleden, maar daar zijn we weer! #nachtouders #verkoudenbaby #koorts",2014-04-23 01:20:38,52.22659296,5.99969522
"Pffff... Can''t sleep #hooikoorts",2014-04-23 03:53:08,52.2737829,6.1407587
"Wakker worden met flinke koorts en hoofdpijn en dan ook nog eens keelontsteking, top!",2014-04-23 05:52:16,51.9598488,5.7461413
"Vreselijk last van hooikoorts kan geen eens make-up op 😭",2014-04-23 06:07:12,53.19556541,5.81549793
"Jaaaaaa! Aftellen! #oranjekoorts “@FCUpdate_nl Over exact vijftig dagen begint het WK in Brazilië! http://t.co/EHrRmCYSoE”",2014-04-23 07:11:02,52.45045045,4.64162997
"Leuk joh hooikoorts",2014-04-23 09:20:53,51.9834582,4.4532462
"Oow god, begint mijn hooikoorts seizoen vandaag?!",2014-04-23 09:45:31,52.229298,5.0151954
"Pfff, dat waren 2 loodzware nachtdiensten. Moe, hooikoorts, kapot! Maar we zijn er weer, nu verder met Dishonored!",2014-04-23 12:13:16,51.05116066,5.95158314
"Shitzooi: weer ziek! Of ben ik #weerziek? #hooikoorts #astma #pollen #gras",2014-04-23 13:10:53,52.34875603,4.88816248
"Vlgm heb ik koorts",2014-04-23 13:17:55,51.50284909,5.36480577
"Ik heb dus echt koorts #gvd",2014-04-23 13:32:12,51.50283704,5.36469571
"Ik heb koorts 😩😑",2014-04-23 14:05:55,52.0373762,4.32102544
"“@FxckItsChels_: “@Dikkekusyass_: Ik heb koorts 😩😑” - Beterschap bby 💋💕”dankjee bubuuu.💕💋",2014-04-23 14:19:59,52.0373923,4.32050773
"@OwenPlayfair ja oeps lol ik heb koorts dus had t koud haahha",2014-04-23 16:05:02,51.92344613,6.59408386
"Aaaaa kanker hooikoorts zeg",2014-04-23 16:45:47,51.6097076,4.74185108
"Koorts ... 😭",2014-04-23 16:56:40,52.08873636,4.95972424
"Ziek? Nee, Danique heeft gewoon last van hooikoorts…",2014-04-23 18:36:05,51.9243522,4.2524168
"Zie hier het hoofdveld van UVS te Leiden! #17mei #cupkoorts #Woerden #bekerfinale @Sportlust http://t.co/EeLHWdSpaI",2014-04-23 18:47:28,52.0799664,4.85705977
"de koorts begin al op te lopen.Over 10Dgn zie ik Jullie weer.@TimDriesen @RobbertvdB @VogelMartijn @StephanMooijman @Thijsjep @barrybeijer",2014-04-23 20:54:56,51.5123133,4.4481415
"Ik haat hooikoorts krijg de heletijd dikke rooie ogen",2014-04-23 21:24:19,51.9499534,5.8879676
"Na 4 dagen griep weer koortsvrij en trek in een espresso #gettingbetter #creepingbacktolife",2014-04-24 05:23:53,52.38278889,4.63223333
"Zo koorts weg, voel me stuk beter dus hup stofzuiger uit de kast emmertje sop en gaan. Even mezelf nuttig voelen en nuttig zijn-) #soppen",2014-04-24 07:10:18,52.2073102,4.4000746
"hooikoorts 😭",2014-04-24 07:59:38,52.6510782,6.74811936
"Hooikoorts whyyy",2014-04-24 08:55:01,52.0958388,5.1972832
"Er kan nog steeds gestemd worden ! Sms 1 voor hooikoorts aan , 2 voor #hooikoorts uit !! 👺",2014-04-24 09:49:13,51.4525619,4.5839356
"Het is best irritant als je koorts hebt en je zit in de zon",2014-04-24 14:55:22,52.0799617,4.8670791
"@iiDaniqueee_ heb ik tenminste geen last meer van hooikoorts",2014-04-24 16:25:59,51.4378337,5.4806562
"Zaterdagnachtkoorts met Ferry Soulshow Maat http://t.co/00MhGCtNew #Zwolle #Nieuws",2014-04-24 16:43:35,52.51243656,6.09032316
"Hooikoorts🙀",2014-04-24 17:22:34,52.0863891,4.9175772
"Oranjekoorts bij de @HHWRB (@ SBH Zwembad Waardergolf Heerhugowaard - @sbhwaardergolf) http://t.co/vf4WH8mIc9",2014-04-24 17:34:54,52.66455427,4.84917641
"@XLottinskiX @Liekexjes o, god... Lotte, heb je koorts?",2014-04-24 17:51:30,51.50274018,5.36440964
"kut hooikoorts",2014-04-24 19:13:40,51.6052555,5.6770222
"RT @Pollennieuws: Trend #hooikoorts belasting voor mensen gevoelig voor #graspollen is ongunstig. http://t.co/VXxWR5c2W5 #pollen  #allergie",2014-04-24 19:26:16,51.993681,4.2136633
"Wat een te gekke nieuwe #commercial van #heineken #oranjekoorts",2014-04-24 19:49:15,53.24932284,6.39885118
"Thanks for this collector''s item guys! Vier de Oranjekoorts! #heineken #WC14 @ Strandzuid / Zuidpool http://t.co/cPAxgIjM4m",2014-04-24 19:55:03,52.34137116,4.88650831
"""Welnu, leer Merel kennen en haar liefdeskoorts.""",2014-04-24 20:54:58,51.54614143,5.08397774
"Vier de Oranjekoorts. Nieuwe commercial van @Heineken_NL Wat een makkelijke commercial. #doeietsmetoranje Waar is de creativiteit gebleven?",2014-04-24 20:59:09,52.09432449,5.12167987
"Met Heineken vier je de Oranjekoorts!: http://t.co/BF1BcsRTWV wow",2014-04-25 09:02:22,52.3652831,4.8046125
"Ik haat hooikoorts",2014-04-25 12:10:04,52.4046979,4.65011082
"Zo lekker buiten maar ik moet zo huilen #hooikoorts",2014-04-25 12:27:20,51.8580802,4.36739156
"Lekker die hooikoorts, hele rooie ogen. 😑",2014-04-25 14:23:06,51.58425029,5.3218877
"Hooikoorts ....",2014-04-25 16:18:38,52.5223527,4.9959916
"Ipv volgende week met mijn moeder een weekje op vakantie in het Sauerland te gaan, lig ik doodziek in bed #wondroos hoge #koorts",2014-04-25 18:34:07,52.1363636,6.1804113
"Koorts.",2014-04-25 21:09:30,51.934733,5.6013252
"Heb zo erge hoofdpijn en hooijkoorts kga dood",2014-04-25 22:12:50,51.50398865,5.38644751
"Niet lekker. Pijn, koortsig, ugh. Maar wel lekker slapen met mannie ♥",2014-04-25 22:32:37,52.0241552,5.6302633
"Welkom hoooikoorts.. Ontstoken ogen... just in time!! #bah #balen",2014-04-26 04:00:46,52.7898004,6.9412515
"@leepvogel oranjekoorts stijgt #nhkoning http://t.co/Rj9nucqSTM",2014-04-26 07:03:02,51.18517495,6.00489878
"@Charcastisch @inspiraties oranjekoorts neemt ongekende hoogte aan #nhkoning http://t.co/MjDBpq0Wal",2014-04-26 07:10:36,51.18508812,6.00477143
"Jahoor de hooikoorts is begonnen",2014-04-26 07:58:35,52.18637488,6.88581659
"Heuj, lekker in de bloemen werken met voor de eerste keer in mn leven hooikoorts",2014-04-26 10:16:33,51.3645857,4.0212021
"Zo facking erge last van hooikoorts, hele ogen rood",2014-04-26 10:28:54,52.6694737,6.4113117
"@nynkelp @Bertine83 ook een dame van het jeugdjournaal heeft soms last van hermelijnenkoorts )",2014-04-26 12:47:30,52.07304866,4.30708258
"De #oranjekoorts slaat hier ernstig toe... #koningsdag #bergschenhoek @ Casa les Mugnaios http://t.co/3HYiacbtVf",2014-04-26 17:33:25,51.9945,4.50468667
"@jan_tijssen Nee, was al koortsig",2014-04-26 21:51:58,51.9347347,5.6013347
"Godverdomme, 39 graden koorts op de dag dat NAC zich veilig kan spelen. Ze zullen het helaas zonder mijn support moeten doen! #NACRKC",2014-04-27 11:15:50,51.57178667,4.81435796
"@brendaverkerk Nee sorry. Ik gebruik ook niets, maar velen zeggen dat ik gewoon hooikoorts heb. Ene keer erger dan andere keer.",2014-04-27 13:35:29,51.93780295,4.46684833
"Zaterdagnachtkoorts met Ferry ‘Soulshow’ Maat in Hedon #Zwolle #Dieze-West http://t.co/yEQfOTbD2B",2014-04-27 16:57:11,52.5223836,6.1115892
"Chill, reverse koorts, ik heb het heet maar ik ben koud. Ziek in de vakantie, echt fantastisch.",2014-04-27 17:33:06,51.8343331,5.8886703
"Gewoon #verkouden, #hooikoorts, of komt het door de katten van @IGriekspoor ?? ""Hatsjoe!",2014-04-27 19:30:15,52.25119845,4.81133717
"Doelpuntje weer gemaakt vandaag ! :-) voel me ook stukke beter dan vannochtend, gelukkig doet koorts veel goed haha!",2014-04-27 21:04:09,52.147455,4.5341915
"Eerst ''t ziekenhuis maar afbellen. Jesper is nog steeds ziek maar gelukkig geen koorts meer :)",2014-04-28 06:34:46,53.0655883,5.5209487
"Dag hooikoorts, oude vriend. Zin in een potje zakdoekjes consumeren?",2014-04-28 07:01:15,53.1770987,6.62167724
"hooikoorts heb ik al vroeg dit jaar ...",2014-04-28 10:04:33,51.7342702,4.4315876
"Hooikoorts is echt een hell🌾😷",2014-04-28 11:19:57,53.24289103,6.61583332
"Ik word nu al helemaal gestoord van die hooikoorts. Godnondeju.",2014-04-28 12:13:31,52.06850645,5.14435884
"""@knellebel: 39,1° koorts. is dat goed?"" Goed is anders denk ik",2014-04-28 15:05:54,52.72366693,6.45990205
"@kimmd7 @SchuurmanRene Kosten inderdaad een tientje. Wie gaat mee? #gekkenhuis #promotiekoorts",2014-04-28 18:39:43,51.94865325,6.26393006
"Kut hooikoorts.",2014-04-28 18:55:38,52.45831502,4.6305284
"In een bed met koorts in Naaldwijk! Goed begin van m''n vakantie haha",2014-04-28 22:56:23,51.98849826,4.21245705
"En ineens begrijp ik alle klachten weer #allergie #graspollen #hooikoorts http://t.co/1A0ockyNy3",2014-04-29 04:28:01,52.36683192,4.88484817
"Inzet genetisch gemanipuleerde muggen tegen #knokkelkoorts tijdens #WK in #Brazilië",2014-04-29 07:09:34,52.20848035,6.87293615
"Arghh hooikoorts.",2014-04-29 08:28:40,52.44959562,4.83818453
"Hooikoorts tablet nemen.",2014-04-29 09:18:28,52.6694736,6.4113029
"Zo na 3 uren slaap hoop ik dat dit heerlijke bad mn koorts voorgoed meeneemt :) http://t.co/3yzAvGqTyd",2014-04-29 13:41:31,52.89183266,5.587523
"Mijn held:""Mama, ik ben niet ziek hoor."" ""Nee hoor pop."" #koorts #klam #verkouden #hoesten #niezen #schor #buikpijn #moe #zielighoopje",2014-04-29 13:58:04,53.0290257,5.6692709
"Nieuwste handboek tour de france gekocht van @BoogerdLive #tourkoorts http://t.co/jFimyf2gdG",2014-04-29 16:22:05,51.44214952,5.46547017
"Niemand die de waarde van regenbuien zo goed kent, als de chronisch niezende hooikoortspatiënt.",2014-04-29 16:28:40,51.9615375,5.93122106
"@74rk nee alleen hooikoorts :-(",2014-04-29 17:12:33,52.18061513,5.4029828
"Hoera voor de hooikoorts :(..",2014-04-29 18:35:59,51.42159525,5.49026485
"En terwijl je zit te discussiëren met @diederiksamsom ondertussen ook weer alle zorg alarmen aan #kindmetkoorts #chronziekzorgintensiefkind",2014-04-29 20:57:22,51.5523166,5.4820644
"Ik heb nu 2 dagen achter elkaar om kwart voor 1 een hooikoorts aanval.
leuk joh.",2014-04-29 22:48:21,51.33398831,3.8591547
"Hooikoorts aanval in #silence coupe.. Sorry medereizigers #treinleven!",2014-04-30 06:43:15,52.32387276,4.93694994
"Net als een goed boek is een artikel als je het kan vastpakken nog mooier!@JochenCals @NTvG_actueel #kind #koorts http://t.co/RfFPofDryk",2014-04-30 07:03:13,50.835088,5.71146738
"Jawoor koorts (",2014-04-30 16:19:33,51.5063693,3.6090663
"@TreBan58 koorts, en bijhoorende symptonen :s",2014-04-30 16:22:37,51.9328492,6.5813859
"Fijn. Dank. @Heineken. Voor het storten van eerste Oranjekoortsmeuk op tv. Matig. Smakeloos. Bergkamp 😳 Doe mij maar ''n wijntje.. #geenzinan",2014-04-30 19:41:33,51.95511683,5.22649106
"@Hesmok nope.  Geen goede nacht. Veel wakker.  Hoge koorts.",2014-05-01 05:13:52,51.5522583,5.4821193
"Tweede gift ab loopt hopelijk slaat die snel aan want koorts is nog steeds rond 40. Pcm via infuus laat koorts wel steeds iets zakken",2014-05-01 05:36:22,51.5522094,5.4821845
"2/2 nu is het gewoon observeren en handelen.  Koorts?  Crp prikken pcm geven etc.  Straks weer uren zeuren.  #zhopname",2014-05-01 06:08:49,51.5522704,5.4821167
"En daarom ga ik nu maar zelf pcm klaarmaken.  Geen toestemming nodig maar gewoon gezond verstand.  40 koorts en pijn",2014-05-01 06:27:16,51.5520258,5.48229
"@martijns75 gisteren geweest, even aankijken en bellen als ik weer koorts had. Meette gisteravond nog 39.2. Assistente snauwde mij af omdat",2014-05-01 08:13:31,51.93576039,4.46352891
"al die pluisjes zijn irritant, laat staan als je hooikoorts hebt",2014-05-01 11:54:43,52.06161138,4.50574528
"Wandeling naar IJssel en geblinddoekt het park van Wijhe onveilig maken was niet zo slim gezien mijn #Hooikoorts Ondanks tablet #Snottebel",2014-05-01 16:48:35,52.33484186,6.10822049
"Zeer lichte beginnende oranje-koorts hiero! http://t.co/0XLBNGUCWq",2014-05-01 18:01:59,52.4564787,6.6211013
"Morgen naar de sportfysio...en dan snel weer mijn @loopmaatjes want ik heb  @Loopkoorts met vele @hardloopmoeders @hardlopenhardlopenisleuk",2014-05-01 20:19:55,52.06767397,6.09282173
"@EricaOvereem jawel.  Gewoon goed ziek nu. Hopelijk morgen minder koorts",2014-05-01 23:27:44,51.5522844,5.4820376
"Nog steeds hoge koorts hier.  Hopelijk gaat het nu zakken na eerste 24 uur ab giften",2014-05-01 23:55:13,51.5522701,5.4820597
"Geveld door een grassprietje #Balen #Ziek #Hooikoorts #SlaapLekker",2014-05-02 05:31:00,52.33489127,6.10807104
"Vrijdag, bijna weekend. Hopelijk laatsts dag dat me meisje koorts heeft.. rot prikjes bah!",2014-05-02 07:24:35,52.0713146,4.2748751
"@celinehermans koorts is eindelijk gezakt!",2014-05-02 07:42:50,51.5522208,5.4821267
"@benvoosterbosch haha nee joh, alleen gele koorts, oranje is goed voor je -) #WK2014",2014-05-02 08:57:11,52.15113585,6.21096576
"Lang geleden dat ik zo veel last van #hooikoorts heb gehad #drama",2014-05-02 11:57:37,51.9857956,5.6446104
"“@PsychoVriendje: Hoop dat een olifant met hooikoorts in je gezicht niest.” - @SuRRiiBOY",2014-05-02 13:44:08,52.99518144,6.56028972
"Zo ziek als een hond, met koorts op bed lekker zo''n vakantie",2014-05-02 15:27:21,52.8684349,5.9990191
"@rolinkabrandsen Gelukkig is de koorts gezakt.  Tnx",2014-05-02 18:12:28,51.5522258,5.4819768
"@bijelisa zet hem op! Fijn dat hij lekker met je mee mag... Al bekend waar de koorts vandaan komt?",2014-05-03 09:42:09,52.59458503,6.10020982
"Koorts..",2014-05-03 10:32:29,51.8851875,4.6145514
"Lang leven de hooikoorts",2014-05-03 16:29:22,51.54501522,5.19971586
"Mn hoofd is warm. Volgens mij heb ik koorts ofzo.",2014-05-03 22:47:08,52.445189,4.8017706
"Hallo Hooikoorts!",2014-05-04 08:37:37,50.8548481,6.0670866
"Als morgen de koorts en ontsteking nog steeds niet verminderd zijn, weer terug naar de dokter..",2014-05-04 11:02:43,51.8386764,4.3716602
"Hooikoorts grrrrrrr",2014-05-04 14:47:37,51.87139061,5.06858166
"@metaforen je heb diverse medicatie er voor maar mijn ervaring is dat deze twee jaar helpen en je dan een ander merk moet hebben #hooikoorts",2014-05-04 16:45:27,51.87132555,5.06835613
"@SamiraInaya en helpt het tegen de hooikoorts",2014-05-04 16:47:24,51.87139205,5.06843391
"Kut Hooikoorts",2014-05-04 19:52:49,52.5067329,4.9658931
"Wat weer wen geniale reclame van Heineken #oranjekoorts @Heineken",2014-05-04 20:34:43,52.75346277,6.85917714
"Ah dus dit is een koortsdroom :o #OMG #eng #warm #nat #geenontsnappenaan #bang",2014-05-05 03:05:53,51.5593258,5.065055
"Neusspray en allergietabletten in de aanslag. #hooikoorts 🌾🔫",2014-05-05 06:41:41,52.17201153,5.29341116
"""@mickzwaal: Hooikoorts gvd"" Sterktex",2014-05-05 08:40:25,52.1515253,5.3751833
"Kanker hooikoorts ..",2014-05-05 08:46:57,51.5875337,4.7457366
"Ik kom buiten en begin meteen te niezen als een gek kut hooikoorts",2014-05-05 10:56:01,50.8492042,6.0280601
"Ik word gek van die hooikoorts.",2014-05-05 13:28:34,51.4932396,5.3217633
"6.04 km met buuv in een lekker rustig tempo want allebei hooikoorts. Gedeelde smart is have smart én toch lekker gelopen! @hardloopmoeders",2014-05-05 18:28:32,51.79079946,5.73334287
"De box met tissues is momenteel mijn grootste vriend.. #hatsjoe #hooikoorts",2014-05-05 18:55:50,51.01270076,5.83783502
"Hopen op regen ☔☔ # hooikoorts 😿",2014-05-06 04:25:16,52.87138882,5.75885603
"Met collega Willem vandaag de oranjekoorts bij supermarkten binnenbrengen. #schapselfie http://t.co/ETO2DNYrS7",2014-05-06 08:11:19,51.9310494,4.4331748
"Mest grote boosdoener verspreiding #Qkoorts http://t.co/QWoxnGwT5d",2014-05-06 08:49:30,53.169024,6.5971271
"Vier de oranjekoorts bij AH De Wolff, Kleiweg. #schapselfie http://t.co/ZImGduRgCK",2014-05-06 09:38:58,51.9450871,4.4802361
"Net bij Albert Heijn aan de Oude Dijk, Rdam ook Vier de Oranjekoorts binnengebracht! #schapselfie @Heineken_NL http://t.co/g4oqd8PoPn",2014-05-06 11:14:44,51.9266257,4.5103474
"Pfff kut hooikoorts 😒😒",2014-05-06 11:43:42,51.58749371,5.35083683
"Ook bij Jumbo Groenewegen aan de Hillelaan, Rdam de oranjekoorts binnengebracht! #schapselfie @Heineken_NL http://t.co/n3FkpgfSWN",2014-05-06 12:25:28,51.9163495,4.4819555
"In de tram richting huis #belabberd voelen door #hooikoorts  Pfff morgen weer een nieuwe dag!",2014-05-06 13:27:24,52.07561342,4.30972323
"@Heineken_NL Leuke dag gehad, met honderden collega''s de Oranjekoorts in de supermarkten gebracht. #sambashirt http://t.co/a2HEQUg2xX",2014-05-06 14:40:11,51.8952479,4.6833353
"Dit kan er ook nog wel bij!!! Mega verkouden,koorts, keelpijn!! #godverdrrr",2014-05-06 21:59:57,53.01467971,6.90882778
"Ik lijk wel een chinees vandaag.. #hooikoorts",2014-05-07 06:12:42,52.380311,6.6256512
"Ziek... Hoofdpijn misselijk koorts en keelpijn",2014-05-07 08:43:18,50.85799288,6.0696583
"fijn, hooikoorts.",2014-05-07 09:24:02,52.04195189,5.66723795
"@MMBYK nou Maike leuke tweet... Hebben jouw hormonen plaats gemaakt voor de oranje koorts?? Goed bezig iig",2014-05-07 10:19:44,51.30695227,5.62832192
"WK koorts? Echt niet en zal ook niet komen verwacht ik. NEC zal altijd boven Oranje zijn.",2014-05-07 16:51:17,51.8015128,5.7206274
"Kapot op de bank met 40 graden koorts 😭",2014-05-07 20:10:42,51.65062033,4.00047431
"Uitslag van de hooikoorts is very bad. De prikken slaan niet aan.Dus kunnen ze mij helaas niet verder helpen.. TOPPIE! #WACHTENOPDEMENOPAUZE",2014-05-07 20:25:30,52.2054521,5.9711332
"@remconu Eurovisiekoorts? Zou kunnen, krijg kouwe rillingen, klam zweet en braakneigingen als ik dit hoor. Die drum, lijken wel indianen :-)",2014-05-08 05:13:18,51.8605835,4.2098998
"wk koorts",2014-05-08 05:38:16,51.9771038,6.2969009
"Reizigers naar WK Brazilië moeten zich laten inenten tegen gele koorts. Fans van Nederland zijn nu op zoek naar vaccin tegen oranje koorts.",2014-05-08 06:26:22,52.0237966,4.1728754
"Naast #oranjekoorts nu ook gele koorts #WK2014 http://t.co/yKfpzW2mzX",2014-05-08 06:51:41,52.29277355,4.69666431
"Skinny bitches geven me plankenkoorts 😛",2014-05-08 08:15:46,51.7972085,4.6804523
"Drie koortslippen binnen 4 weken. Seriously?",2014-05-08 08:30:43,52.39887157,5.2909601
"@louisevandennoo nee usi, luchtweg infectie met koorts. Dus lekker hangerig en veel slijm overgeven....",2014-05-08 10:38:25,51.86756749,5.86435949
"@Blondemevrouw1 Gaat het beter met je hooikoorts.",2014-05-08 12:00:27,53.0964155,6.0561091
"Kan iemand mij vertellen wat #Oranjekoorts is ik ken dat in ieder geval niet",2014-05-08 16:45:11,52.1477175,5.40657049
"@JacquelineWxxx Gaat het beter met je hooikoorts.",2014-05-08 22:27:20,53.096439,6.0561591
"Meids van tegenwoordig ippa te veel. Ik zie overal koortslip brrrr. #nasty.",2014-05-09 04:31:05,51.9964842,4.5073751
"Hele hoge koorts dus geen school vandaag ...",2014-05-09 06:20:23,51.97593181,5.666428
"Was Jip net twee dagen thuis... Nu weer opgenomen met koorts en spugen. Houdt het nog eens op",2014-05-09 10:13:58,53.03487719,5.64202542
"vgm heb ik koorts",2014-05-09 15:14:27,51.4723759,5.4864818
"Terug van een hardlooprondje struikel ik bijna over een door mijn dochter neergelegde mat #wkkoorts http://t.co/Xbd5YsTp0H",2014-05-09 15:31:07,51.92618712,4.56169314
