"tweet_text","tweet_datetime","latitude","longitude","keyword"
"Niet fit, griep...maar moet vanmiddag wel een goede performance neerzetten iemand tips?","april 2014","52.29983","5.227374","griep"
"@berdines  de griep ziekmelding veelvoorkomend heel ""lijkend""eenvoudig echter voor de LG knap lastig. Hoe ga je daar mee om. #ziekteverzuim","april 2014","52.05050","4.490201","griep"
"Griep, ga weg.. Nu!","april 2014","52.44221","4.634506","griep"
"Ik kom net thuis bij mijn moeder ze heeft griep maar wens haar veel beterschap en snel weer beter worden","april 2014","51.93055","4.359662","griep"
"Wat een lastige #griep  liggen = hoesten..","april 2014","51.96417","4.613177","griep"
"M''n buik flipt ''m helemaal. Was toch niet zo slim om met best hevige griep een filmpje te pakken haha.","april 2014","52.15669","5.383198","griep"
"“@JuRRieN68: @VanOrsouwZwolle #topper van #Zwolle #virus #griep #PECVIRUS #morgenweeraandebak” 👍🎂","april 2014","52.54262","6.056109","griep"
"Geveld door de griep!","april 2014","52.44402","6.577869","griep"
"Een weekendje gek doen en gelijk flinke griep. Ik ben ook geen zestien meer. #hetlevenvaneentwintiger","april 2014","52.65011","5.066341","griep"
"Nee!! Is morgen eindelijk het concert na een hafjaar wachten ga ik ziek lopen zijn! Zo niet leuk! #griep","april 2014","52.30877","4.810132","griep"
"Woesh! Na dik drie weken griep weer eens wezen hardlopen.. Jammer dat ik 3 weken geleden nog maar bij week 2 was. Ik loop achter... #fail","april 2014","52.14461","5.378456","griep"
"@peterteriele tijd voor  vervroegde vakantie dus, broedplaats sluiten om verdere besmettingen te voorkomen -) #griep","april 2014","52.12764","5.021123","griep"
"Ughhh ughhh voel een spontane griep aankomen voor vrijdag http://t.co/MZ54k8UMTG","april 2014","52.35366","4.778041","griep"
"Na 4 dagen griep weer koortsvrij en trek in een espresso #gettingbetter #creepingbacktolife","april 2014","52.38279","4.632233","griep"
"Zou fijn zijn als deze griep mijn zenuwstelsel even spaart. 👌 #Bvd","april 2014","53.24623","6.156852","griep"
"De laatste keer dat ik 130 situps deed werd ik beloond met een griepje waardoor ik elke hoest spijt kreeg. Vanavond probeer ik het nog eens.","april 2014","52.35217","4.882293","griep"
"Ook nog buikgriep dr bij 😲😭","april 2014","52.15901","5.395375","griep"
"Lekkere rustige Duurloop van 13,2 km in 1:06:57 5:04 min/km gedaan als herstel van #mr14 na een weekje van griepklachten #teweinigweerstand","april 2014","51.60997","5.541413","griep"
"Volgens mij heb ik griep 😭","april 2014","51.28590","4.053217","griep"
"Wat kan een mens zich beroerd voelen.... #ziekzijn #griep #bijholteontsteking?","april 2014","52.66046","5.625639","griep"
"Hm voel me niet 100%-tjes....geen zin in #griep :-(","april 2014","51.90809","6.138371","griep"
"Voel me nog steeds meeh... Ik begin volgens mij echt de griep te krijgen","april 2014","52.22418","6.921939","griep"
"@diekleine010 Nee. Iets teveel gedronken en Sven was al grieperig, dus al naar de klote. Arm ding. :'')","april 2014","51.89733","4.521906","griep"
"Koningsdag met lieveerd ♡  @stellagriep @ 538 http://t.co/pCaQai6Bik","april 2014","51.58705","4.800464","griep"
"Zo slapen super last van me buik ben bang dat er buikgriep aan zit te komen :(","april 2014","52.13161","5.614083","griep"
"Brrr kotsmisselijk buikgriep lekker dan pfff effe paar uurtjes door worstelen voor ik er even aan toe kan geven","april 2014","53.03913","4.851210","griep"
"Voordeel van het grieperige gevoel dat ik heb: heb nergens trek in... Maar wel irritant,komt met vlagen","april 2014","51.80866","4.671636","griep"
"Grrrr lekker naar bed. Het komt van onder en van boven#buikgriepje?","april 2014","52.21329","6.968031","griep"
"''Intensief bewegen helpt griep voorkomen'' http://t.co/8Jj3J0FP9k via @NUnl","april 2014","51.11551","6.040379","griep"
"voor het eerst in jaren geveld door een virus  . griep","april 2014","52.51428","6.256027","griep"
"Of je hebt de griep in de vakantie.","april 2014","51.49416","5.693699","griep"
"@jochemmyjer Kaarten voor maart 2015 besteld @TheaterOrpheus Een jaartje wachten en hopen dat het griepvirus in 2015 aan je voorbij gaat :-)","april 2014","52.29553","5.786627","griep"
"Kk griep","mei 2014","51.46849","5.698164","griep"
"Dag 11 van griep :-/","mei 2014","51.93583","4.463634","griep"
"@MoesGriep Hartstikke leuk :-)  #Gefelicifiets 
Dank je wel","mei 2014","51.45138","6.053464","griep"
"wat te doen als je met griep op bed ligt  .. @angelaschijf  #lievelust http://t.co/YapQl1LqsB","mei 2014","52.99326","6.078237","griep"
"@LivvLifestyle M heeft vaak de griep. Soms hardnekkig zoals de hele voorjaarsvak of een paar dagen. Gaat super goed op school!","mei 2014","53.04951","4.808720","griep"
"""@MariekeElsinga: @ArjanStoop1 haha gelukkig maar ) Griep te pakken die langer aanhoudt dan gedacht.."" Beterschap x","mei 2014","51.84149","4.622343","griep"
"“@RotjochDinero: Griep...”beterschap!","mei 2014","53.23802","5.985435","griep"
"Sinds je weer pokitiek actief bent ben je wel vaak grieperig @edwin_koning het 1 heeft toch nix met het andere te maken als ex VVD''er -))","mei 2014","52.30631","5.009589","griep"
"Ik blijf vandaag maar binnen. Iedereen heeft voorjaarsgriep o.i.d. Sterkte Larisa en Edwin.","mei 2014","52.33251","5.237248","griep"
"NL : Buikgriep na bijeenkomst over voedselveiligheid  - Gezondheidsambtenaren zeggen dat ze nog steeds niet weten... http://t.co/ER5lgGtv8v","mei 2014","52.39399","4.887256","griep"
"@chamwamba Hé Lau, helpt twitter tegen de griep? -)
@MHollander2628 @DaanDohmen","mei 2014","52.35483","4.863436","griep"
"Buikgriep na bijeenkomst over voedselveiligheid http://t.co/eOUFM5WM0Z","mei 2014","52.41582","4.899902","griep"
"Als die griep nou even weg gaat jeetje verveel me dood zeg","mei 2014","53.12472","7.174007","griep"
"NL : Buikgriep na bijeenkomst over voedselveiligheid  - Gezondheidsambtenaren zeggen dat ze nog steeds niet weten... http://t.co/4BvnrN9DaR","mei 2014","52.39399","4.887256","griep"
"lekker m''n mandje in. niet helemaal fit griepje opkomst denk ik trusten allemaal","mei 2014","53.13334","6.863676","griep"
"Al weer een uur wakker. Griep sinds vrijdag en het voelt niet ''beter''. Gadverdamme, heb écht geen zin en tijd om ziek te zijn. #nofun","mei 2014","51.95478","5.981445","griep"
"Bye bye griep, welkom bijholte ontsteking..","mei 2014","53.12472","7.174012","griep"
"""@xfaaadtje_: @nnermin_ @zinebbb_  Ze is weg kwijt gwn chickengriep""HAAHAHA jij met je chickengriep","mei 2014","51.80555","4.690170","griep"
"Rt ""@Zinebbb_: “@xfaaadtje_: @nnermin_ @zinebbb_  Ze is weg kwijt gwn chickengriep”die bestaat echt toch? Of was dat varkens griep?'' Varkens","mei 2014","51.80554","4.690146","griep"
"NL : Buikgriep na bijeenkomst over voedselveiligheid  - Gezondheidsambtenaren zeggen dat ze nog steeds niet weten... http://t.co/zpaQ9Aic40","mei 2014","52.37387","4.903735","griep"
"@NandaGriep Nice Photo","mei 2014","52.06373","4.333807","griep"
"Ik haat uien en ik slaap écht niet graag op mn rug, maar tegen de griep doe ik alles. Nat washandje op mn nek en uien naast me #hope","mei 2014","51.85872","4.359494","griep"
"Griep verdrijven met vroeg thuis, borrelhappen en een fles wijn. Twee rustige dagen voor de boeg met nieuwsbrieven maken en boekhouding.","mei 2014","52.37823","4.855152","griep"
"@saskia86 @Hartstichting ik ben grieperig, laten we het daar op houden","mei 2014","52.39842","4.645857","griep"
"Waarom kan een mens zich zo beroerd voelen? #verkouden #hoesten #buikgriep #pijn","mei 2014","51.87814","4.558694","griep"
"@sabrina__88 Ja, echt vreselijk al 2 weken verkouden en aan t hoesten en dan nu ook nog buikgriep hahaha.. ach niet zeiken maar doorgaan.","mei 2014","51.87811","4.558777","griep"
"Nog een reden om de Zuidpool als toerist te mijden. ""Nieuw griepvirus ontdekt bij pinguïns"" #diereninhetnieuws http://t.co/BLvHAGqISW","mei 2014","52.37161","4.849563","griep"
"Ohnoo een griepje kan ik nu echt niet gebruiken..  😨","mei 2014","51.43706","5.964500","griep"
"Goedemorgen,  een rustig dagje thuis ( wat grieperig ). ..","mei 2014","52.35483","6.668682","griep"
"Het wordt maar geen #zomer. Help griep dat kan ik er nu niet bij hebben. Ik ben echt aan #vakantie toe.","mei 2014","51.75542","4.322030","griep"
"Ben al een paar dagen ziek thuis met griep. En het wordt er niet beter op. Balen!","mei 2014","51.82924","4.970887","griep"
"Waar kan ik dat vaccin halen? ""@Utrecht_NL: Kinderen krijgen slaapziekte na griepvaccin - Nieuws.nl http://t.co/2lU5nQ6PIn""","mei 2014","52.10958","5.087792","griep"
"Kinderen krijgen #slaapziekte na griepvactinatie... @telegraaf ... Ik ken volwassenen die het krijgen van #kinderen","mei 2014","51.68160","4.348303","griep"
"@MarconDaniela @lobkehendriks @MereldeKnegt helaas iedereen buikgriep hier! Lobke is er dus niet bij!!","mei 2014","51.51744","5.060755","griep"
"Zo dat was weer een super drukke dag vandaag @kapsternl nu lekker naar bed #griep nog steeds aanwezig 😖","mei 2014","52.14463","5.013113","griep"
"''Kinderen krijgen slaapziekte na griepvaccin'' http://t.co/1pJqq4hH5L @NU.nl","mei 2014","52.17288","5.595864","griep"
"Peuters getroffen door slaapziekte na inenting tegen Mexicaanse griep http://t.co/h0tRguFEX5","mei 2014","51.59448","4.919644","griep"
"@henkvanaalten Ik begriep ut. Da''s wah anders dan: '' Ik kan duf met de pet nie bij '' :-))","mei 2014","51.86251","6.102888","griep"
"@JuL1ta Ahhhhhhh... *griep wegknuffelt*","mei 2014","52.06815","5.136117","griep"
"Grieperig, yay","mei 2014","51.83497","4.630225","griep"
"Again flu.... why why why? #ziek #flu #griep #hilta","mei 2014","52.27119","5.167403","griep"
"@Linniesuniverse Ik zit bij mijn ouders met een buikgriepje... En helaas pas na 22.00u gaat de tv op ESF. Maar ik zie alle commentaren hier😃","mei 2014","51.75605","5.514612","griep"
"Lieve lieve griep, zou je alsjeblieft op dezelfde miraculeuze manier willen verdwijnen vannacht zoals je de afgelopen nacht gekomen bent?","mei 2014","51.98588","6.287495","griep"
"Deze week weer fit op doorreis naar  #Schagen, #Amersfoort, #Enschede, #Soest, #Lelystad. #eindegriep","mei 2014","52.22673","5.956524","griep"
"Ben net met dampo ingesmeerd om een aankomend griepje te beperken, Indonesische dampo, heb de tranen in mijn ogen staan van die lucht !","mei 2014","52.35210","5.157394","griep"
"Nog steeds niet fit#griepjedenkik","mei 2014","51.98056","5.081946","griep"
"@MarcelRichter Dank je! Ik ben bang iets van griep. Nu ook pijn in mijn spieren en erg warm. Zweet breekt me soms uit.. :(","mei 2014","51.91528","4.480555","griep"
"Bah grieperig","mei 2014","52.30119","6.579036","griep"
"@Anneliesvandijk sterkte #griep","mei 2014","51.55784","3.798349","griep"
"Ziekgemeld voor werk en vandaag maar echt even uitzieken. Drukke week nog voor de boeg! #bleegh #griep","mei 2014","50.85037","5.713248","griep"
"“@xaleynaaaa_: @_bburak10 oha oglen oldu” ik heb griep okula gitmedim","mei 2014","51.74821","5.499686","griep"
"Al een paar dagen de griep 😏, tijd voor een vitamineshot! Ananas, aardbeien en veel gember! #vitamineboost http://t.co/R1iYpEND9a","mei 2014","51.91778","4.512315","griep"
"Kom ik grieperig thuis uit mijn werk, ligt dit reuzenhart mét chocola bij de post. Thank you lieflotje @nanna1974 http://t.co/YAXfDUsr10","mei 2014","52.27425","4.974215","griep"
"Ja hoor...
De griep heeft gewonnen @ styled4you... http://t.co/HEnkbSa7Jl","mei 2014","52.02926","5.553418","griep"
"2e dag met griep thuis, ff uitzieken deze keer","mei 2014","51.97023","6.297697","griep"
"@EstherVerheul Ohneee Griep:( Beterschap!!!","mei 2014","52.50135","4.774954","griep"
"Yay for futloosheid en opkomende griepjes","mei 2014","51.44548","5.460251","griep"
"#AbOsterhaus te gast in #penw. Dat wordt waarschijnlijk weer massaal vaccineren. #MERS #H1N1 #2009 #Mexicaansegriep","mei 2014","51.26269","5.677577","griep"
"Om de zoveel tijd migraine, dan weer ernstge verkoudheid met griep of mega buikkrampen :'')","mei 2014","52.17770","4.471736","griep"
"@Nicole_Plas In herinnering 2009. Massale campagne vaccinatie Mexicaanse griep. Achteraf, laat ik het zo zeggen, iets overtrokken.","mei 2014","51.26268","5.677601","griep"
"@MathStrijbos vrees dat opkomst anders stuk lager zal zijn. Debacle Mexicaanse griep zijn we niet vergeten","mei 2014","51.82213","5.861909","griep"
"Mn kleine lieverd ook al aamgestoken met de griep ofzo .. kutzooi (","mei 2014","53.04031","5.657670","griep"
"Griep epidemieën traceren op basis van analyse van zoekopdrachten op Google. Big Data gaat over correlaties. #cmebd","mei 2014","52.33213","5.051874","griep"
"Pff grieperig, bijna weekend #volhouden","mei 2014","52.04566","5.560100","griep"
"@kunekevanveelen @Zorggids laten we t hopen. Ik heb ze allebei meegepakt dit jaar!! #alweerbijnaeenweekgriep","mei 2014","51.91444","4.417499","griep"
"@hanspij @MarieJoseGMH Eens! Toen de Mexicaanse griep pandemie (?!) aan de orde was,riep ik al dat de Q koorts veel erger was.....","mei 2014","51.62835","4.701059","griep"
"@MoesGriep @OlympiasTour Ziet er veel ongecomliceerder uit. We heel veel volgauto''s #OT2014","mei 2014","51.35613","6.145508","griep"
"@MoesGriep @OlympiasTour Leuk hoor :-) #OT2014","mei 2014","51.35613","6.145508","griep"
"Oke, rare experimentele elektronische muziek gaat er niet zo goed in als je een half griep... http://t.co/uPyc5JkVE5","mei 2014","52.09749","5.114490","griep"
"zwaar de griep te pakken... Echt ziek :''(","mei 2014","52.31970","6.920759","griep"
"Boys van @SleenVV Zaterdag 1: heel veel succes gewenst vandaag, griep ze! #sleen1daarblijfje #lijfsbehoud @jalderthordijk en de rest!","mei 2014","52.50912","6.574860","griep"
"Maarja mij hoor je niet klagen ik ga liever doid dan de griep hebben of verkouden zijn","mei 2014","53.21080","6.266693","griep"
"Lees ik ineens dat mijn huidige temperatuur misschien geen griep/luchtweginfectie/longontsteking is maar opkomende #oranjekoorts ?","mei 2014","52.52308","4.962494","griep"
"@kleuterspel 3x griep hier helaas! :-( Was het leuk? Volgende x ben ik er weer bij!","mei 2014","52.06754","4.493892","griep"
"Start #Amusetour topintiatief dank aan @henny1701 en @IngeStumpel en de Nonnen @MauriceGriep http://t.co/PPG48Mh38K","mei 2014","52.35148","5.619313","griep"
"@MarieJoseGMH Nee, gelukkig niet. Gewoon griepje denk ik","mei 2014","53.01922","6.560431","griep"
"Nog steeds niet fit, is het dan toch een griepje??","mei 2014","51.53858","5.662362","griep"
"Zou het dan toch lukken vanavond erbij te zijn na week griep? Speciale raadsvergadering D''chem met als hoogtepunt beëdiging wethouders","mei 2014","51.97031","6.297729","griep"
"Ziek, :( griep denk ... Niet best :/","mei 2014","52.03380","5.551369","griep"
"Ondanks de griepjes vanavond gewoon spelen bij radiozuidplas bij Marco Geene, zin in! Tussen 20:00 en 22:00","mei 2014","51.93246","4.466010","griep"
"dacht dat t kleine griepje wel over zou gaan, maar nee. Nu maar genieten van m''n bedje in plaats van de zon 😓","mei 2014","51.38900","3.558302","griep"
"@steen020 / thanks, het is een griepje of beginnende mazelen. Moet goed komen !","mei 2014","52.35194","5.157420","griep"
"Fijn echt goed ziek nu, vrees toch de griep te hebben, is het heel heet heb ik griep, lekkerrrr, niettt...","mei 2014","52.03395","5.551539","griep"
"Geintje van moedertje natuur. Niks geen hooikoorts, gewoon griep 😒","mei 2014","53.19351","6.574969","griep"
"@MoesGriep irritant zelfs al dat gepraat....doen is ook belangrijk!!","mei 2014","51.56486","5.074894","griep"
"De #BNA collega''s borrelen nog na. Ik miet helaas grieperig naar huis :( (@ Frenzi Cucina) http://t.co/ToM1Djn4HV","mei 2014","52.35859","4.858928","griep"
"Griep, het is uit tussen ons! Ik moet morgen spelen verdorie, tijd dat je iemand anders lastig gaat vallen, punt. http://t.co/FIuswRJLj4","mei 2014","51.93243","4.466268","griep"
"@StevenBodde Gaat wel. Alleen al werk wat grieperig. Bronchitis klachten. Komt ff slecht uit. En jij?","mei 2014","52.23388","6.588716","griep"
"Wat buikgriep morgen maar zien als ik kan werken van collega''s moest ij rustig aan doen # hou van mn meisje @xkleinmeisje1 ♥ ♥","mei 2014","52.72552","6.247963","griep"
"Vandaag eerder naar huis uit werk ivm zieke dochter. Bij huisarts geweest, kinderbuikgriep...geen vermoedelijke blaasontsteking gelukkig.","mei 2014","52.19215","5.402141","griep"
"deze griep maakt me dood moe ben kapot ...","mei 2014","53.16818","5.427295","griep"
"@cootjepilootje nong effe losse een paar rooien griepen en weer op huus an","mei 2014","52.24713","5.382615","griep"
"@DeStemvanWest dank voor deze mooie dag! T was t 100% waard om met griep te komen, dank aan iedereen.  Met name wieneke en voebe blessyou♡","mei 2014","52.07052","5.100002","griep"
"@gasolinebrother @henkkanning geef deze grieperige broeder ook die LGW-beleving Henk.","mei 2014","52.37589","4.927101","griep"
"23• Graden maar ik heb yoga aan en lig onder een kleedje! #griepattack","mei 2014","51.70237","5.311582","griep"
"En toen had je zo maar ineens griep... Ga er alles aan doen om voor woensdag weer beter te zijn.","mei 2014","52.85180","5.024205","griep"
"Dit wordt buikgriep http://t.co/UXw5M0syQM","mei 2014","52.50509","5.481245","griep"
"Misselijk niet normaal en buikpijn zo heb k weer leuk buikgriep","mei 2014","52.04790","5.068322","griep"
"Balen, griep heeft me echt te pakken dus toch maar terug mijn bed in, morgen druk dus doos paracetamol erbij","mei 2014","51.51671","5.498543","griep"
"Zweet kuch hoest koorts ...heb ik niet besteld...net zoals die regenbui buiten #griep","mei 2014","52.18094","4.510969","griep"
"@BiancaDuizer nee, viel wel mee. Tripje naar Finland viel blijkbaar zwaar. Nu thuis met griep en koorts.","mei 2014","52.10732","5.043597","griep"
"Met 37,5 heb al griep #VanDerVaart","mei 2014","52.54747","4.681508","griep"
"Samen met broer thuis blijven, allebei buikgriep, leuk dit.","mei 2014","52.50458","5.480977","griep"
"De schuldige van mijn griep gevonden ""@Metro: Nieuwe supermug brengt ziektes beter over dan gewone huissteekmug http://t.co/QUjGRqCBZc""","mei 2014","51.51676","5.498613","griep"
"Mn arme moppie wss n buikgriep... 😔 #WeinigTotNiksEtenIsZoNietThirza","mei 2014","52.09389","4.388808","griep"
"Sinds zondag al last van m''n buik! Bah hoop dat het morgen beter is! #buikgriep?","mei 2014","52.22685","6.198431","griep"
"@OllyCarterz buikgriep","mei 2014","51.93628","4.345645","griep"
"En dan lig je met griep op bed 😢😷","mei 2014","52.18736","5.397567","griep"
"Griep verschijnselen....mijn ambities om morgen naar #gorinchem te fietsen en de bekerfinale kijken staan op de tocht.","mei 2014","51.83414","4.566301","griep"
"En nu met griep mn bed in, ciao","mei 2014","51.43933","5.489714","griep"
"Glas rabenhorst sap, echinaeforce druppels, en multivitaminepil... Nog andere tips tegen verkoudheid/griep? Bah!!","mei 2014","52.00928","4.362821","griep"
"Waarom bestaat ""help, mijn vrouw is klusser "" niet? Laat ik mijn man wel even bellen,geen energie  #griep http://t.co/38LotbQYQ8","mei 2014","51.51675","5.498571","griep"
"Subi mi bais kore bai fei griep","mei 2014","52.04122","4.369873","griep"
"@BertVerheek ik begriep d''r niks van:)","mei 2014","52.37746","4.885674","griep"
"Lekker middagje Boerderijpret na een week vol griep en verkoudheid.","mei 2014","52.28120","5.583032","griep"
"Langzaam begint er toch wat van Oranjegriep zichtbaar te worden http://t.co/wfoEz5BfF6","mei 2014","50.86445","5.994240","griep"
"@Silvia_Nieuw raar tijdstip van het jaar #griep","mei 2014","53.19145","5.790749","griep"
"Buikgriepje, dus geen #Travoltas @013. Have fun @Disillusion77 
Minst slechte alternatief tussen slapen is dan #NedGha. Kijk je @ElkeKool?","mei 2014","51.64437","4.863571","griep"
"@ladiesopenrally wilde zo graag komen kijken, helaas geveld door griep. Heel veel succes!","mei 2014","51.51673","5.498493","griep"
"Griep spierpijn in mn benen.","mei 2014","52.44564","4.802724","griep"
"@BonnieIsMyName hie allebei totall loss ... Alsof we de griep hebben :(","juni 2014","50.94221","5.794498","griep"
"Heb een griep ofseu..","juni 2014","52.52430","5.479574","griep"
"Welkom terug buikgriep 😷😪","juni 2014","51.67110","5.936621","griep"
"@OscarWenceslaus @Rick_Evers @Mo_Holland Marc heeft de griep","juni 2014","52.33882","4.900889","griep"
"Het verliep allemaal goed gelukkig #werk #grieperig (@ Mijn stekkie..!!) https://t.co/8pWXCYyvkN","juni 2014","52.35045","5.151146","griep"
"Buikgriep is niet fijn...","juni 2014","52.16775","5.410037","griep"
"@NandaGriep Veronica magazine nummer 22/23","juni 2014","52.06370","4.333760","griep"
"@DeSportschool ik kom echt koffie drinken hoor! Een griepje gooide ff roet in het eten.","juni 2014","52.74950","6.892542","griep"
"Griep 😖","juni 2014","51.91564","4.430574","griep"
"Serie kijken dan maar #grieperig","juni 2014","50.89786","5.974012","griep"
"Ik hoop dat ik morgen weer beter ben. Griep hebben is suf.. -)","juni 2014","52.25220","6.156196","griep"
"""@Keviinnnx: ""@_joooost_: @Keviinnnx raad eens..."" kankeraids?""nooman aan de griep","juni 2014","52.13438","4.600711","griep"
"""@_joooost_: ""@Keviinnnx: ""@_joooost_: @Keviinnnx raad eens..."" kankeraids?""nooman aan de griep"" oh","juni 2014","51.83699","4.160064","griep"
"Grieperig, oorzaak het Nederlandse  weer. Kan niet wachten tot ik op vakantie mag naar dat warme (ei)land.","juni 2014","52.64964","5.057721","griep"
"Krijg ik een cadeau van ella is t buikgriep js dat cadeautje had je mogen houden... @xtsellaa","juni 2014","51.70045","4.881075","griep"
"Zal toch geen buikgriep gaan worden he ... #geentijdvoor","juni 2014","50.94239","5.794534","griep"
"@MoesGriep @W4DGoirle gefeliciteerd en goed om te horen dat jullie veel lol hebben gehad. Daar doen we het immers voor. Tot volgend jaar","juni 2014","51.52200","5.072066","griep"
"@JacomijneD thnx ... Was zwaar n weekje griep ...) maar we hebben t weer gedaan ... Volgende weer 10em maastricht.","juni 2014","50.94234","5.794012","griep"
"Ilse de lange is weer beter hoor ik. Klinkt iig stuk beter dan mij na de griep","juni 2014","52.61515","4.749030","griep"
"Ik heb een #smart griep opgelopen vermoed ik...","juni 2014","51.88108","4.557291","griep"
"Zomer grieppp :(","juni 2014","53.21627","5.803144","griep"
"Volgens mij heb beetje last van buikgriep pff:-( vanmiddag alle foto.s bekijken en oline zetten en stuuren na iedereen","juni 2014","53.13311","6.570554","griep"
"@DanielLohues Ach, griep, das niet mooi. Veel beterschap!","juni 2014","51.93716","4.780102","griep"
"Mensen die kanker in hun @ hebben staan vind ik een beetje vreemd.

@ griep","juni 2014","51.88676","4.686541","griep"
"Griep en vingers gebroken gelijkertijd 😒 watzappningg","juni 2014","51.65158","4.865275","griep"
"Na elk festival heb ik festivalgriep en een jongetje op m''n werk wilde perse een broodje met slagroom.","juni 2014","52.09341","5.113032","griep"
"Mannen met griep... Zucht","juni 2014","51.49424","3.617707","griep"
"Chillem ziek thuis met griep tot 3.. Daarna doen alsof k niet ziek ben en werken xp","juni 2014","51.65157","4.865302","griep"
"Ik zou m''n griep negeren en alles meezingen tot ik er bij neerval","juni 2014","52.09314","5.099128","griep"
"Zucht de elite weer in actie. Spaanse griep tot ""leven gewekt"" http://t.co/stpC1WuRZL","juni 2014","51.83279","5.889558","griep"
"Dit is zo een wtf-momentje, why?! Levensgevaarlijke Spaanse griep tot leven gewekt http://t.co/f0o4UC6lUe","juni 2014","52.36792","5.216513","griep"
"Griep 😭😭😭","juni 2014","52.16006","5.353987","griep"
"Het moment dat het oranje anta-flu snoepje naar cola whisky smaakt betekent dat ik echt griep heb en moet gaan slapen.","juni 2014","52.06699","5.137425","griep"
"@SVDPL wahahhahaha stiekem wel. En griep op t juiste moment!!!!!!! #karma","juni 2014","52.06721","5.137267","griep"
"Omw nu ff uurtje slapen heerlijk dit de griep heeft me te pakken..","juni 2014","51.84686","4.981218","griep"
"Deze mooiboy uit de griep krijgt alle chikies in the house jaja alle chikies in the house http://t.co/dHsUzoYnYf","juni 2014","52.08329","5.223052","griep"
"Nieuw soort griep😂 http://t.co/f327xT5S6k","juni 2014","53.24339","6.975628","griep"
"(niet nu....) De griep te pakken!","juni 2014","53.06441","5.717977","griep"
"Wordt er gewoon misselijk van.  (Weet alleen niet of dat door de spanning komt) Xx
#Griep #Ziek #spaned","juni 2014","52.16208","4.509845","griep"
"Thuis van werken. Niks meer doen vanavond. Behoorlijke buikgriep.","juni 2014","52.27459","6.417990","griep"
"@griepje77 Leuk! Dank je wel :-)","juni 2014","51.50417","3.890568","griep"
"Na 3 uur slaap voel ik me nog steeds beroerd, volgens mij zit er een griepje aan te komen.","juni 2014","52.69581","5.171021","griep"
"Overbevolking: kan niet goed gaan! Spaanse griep 2.0? More people live inside this circle than outside of it. http://t.co/cbPUaJVf9H”","juni 2014","51.97787","5.918358","griep"
"Net tweet van @nos via @maasmichel over overlijdensgeval in vliegtuig. Straks ook tweet over griep purser? #geennieuws #prioriteiten","juni 2014","52.00988","4.391160","griep"
"10 miljoen schadevergoeding voor griepvaccin slachtoffer  http://t.co/Hq2JbZv57O","juni 2014","51.83276","5.889590","griep"
"Met buikgriep aan het werk is niet leuk :(","juni 2014","53.23812","6.536026","griep"
"""@miss_selina1: Beetje grieperig 😔"" ik ben slieperig","juni 2014","52.95070","5.932967","griep"
"Die reclames zie je normaal gesproken alleen als je met griep op bed ligt.","juni 2014","52.34902","4.616232","griep"
"Weer op bed griep heerst voel mij ook niet 100% maar we gaan #gewoondoor","juni 2014","51.66912","4.538283","griep"
"@kimplooy Voel een griepje opkomen!!! 😉","juni 2014","51.68212","4.205999","griep"
"#griep Lets get it over with ...","juni 2014","52.01174","5.042894","griep"
"Kijk er word gezorgd “@ZelfzorgNL:Tips bij griep? Er zijn manieren om de symptomen te verlichten. Lees hier tips http://t.co/sB5oFg1Xht”","juni 2014","52.01185","5.042778","griep"
"buikgriepje","juni 2014","52.34835","4.654412","griep"
"@foodmylifexo_ nee hoor ik had gwn de griep","juni 2014","51.96228","6.300890","griep"
"Ziek #ausned kijken is interessant. Je vergeet twee keer drie kwartier de griep, en dan komt het als een boemerang terug.","juni 2014","52.40079","4.935651","griep"
"Griepgevoel, ga weg.","juni 2014","52.28264","4.822844","griep"
"Zo heb je op een avondje voetbal kijken eerst Oranjekoorts en vervolgens Spaanse griep... #ausned #spachi #wk2014","juni 2014","52.18488","5.376830","griep"
"@dieuwkemombarg Sommige griepen zijn zeer hardnekkig. Sterkte en beterschap!","juni 2014","52.24788","6.276105","griep"
"@SylviaFMB Vraag mij af of dit ook voor (hoog-)bejaarden geldt? Denk aan griepvaccin combi paracetamol ...","juni 2014","52.25361","4.761088","griep"
"@SylviaFMB Daar wordt wrs geen rekening mee gehouden door h.a. bij jaarlijkse griepvaccinatie. Moeder slikt er 8/dag + de rest :/","juni 2014","52.25361","4.761088","griep"
"Kut griep.","juni 2014","50.93974","5.871400","griep"
"Begin verkouden te worden ... De griep heerst ..","juni 2014","52.38333","5.271676","griep"
"@dgriep gemeenschappelijke vrienden? Toegang tot email contactlijst gegeven?","juni 2014","52.35658","4.831722","griep"
"@Matthijs85 @dgriep ik vermoed whatsapp","juni 2014","52.95895","5.794785","griep"
"Kut griep -,-","juni 2014","51.58466","5.070658","griep"
"Wat een herrie weer in de wijk, #geluidsoverlast #leidsebuurt waar komt dit vandaan? Lig zelf met griep in bed dus kan de straat niet op!","juni 2014","52.37854","4.623117","griep"
"""@ManonTinga: @heybeaux fijn daj me begriept mien kiend x"" jah ick begriep allusz xx","juni 2014","52.67484","6.733451","griep"
"Beetje grieperig maar bijna over","juni 2014","53.19943","6.526937","griep"
"Lang leve de wasmachine,  kleine hummel heeft buikgriep, aardig wat was verzameld in de loop van de nacht.","juni 2014","51.97221","5.336325","griep"
